timestamp,charge_point_id,grid_load_kw,max_grid_capacity_kw,load_percentage,simultaneous_charging,voltage_v,frequency_hz,power_factor,demand_response_signal,dr_compliance_rate,ramp_rate_kw_min,reactive_power_kvar,thd_percentage,peak_hour,day_type,attack_type,label
2026-01-01 03:21:00,CP_ANT_0076,647.68,1500,43.18,1,398.88,50.002,0.976,0,0,6.69,-10.89,3.7,0,0,normal,0
2026-01-01 11:19:00,CP_ANK_0073,413.18,1000,41.32,2,401.17,50.054,0.975,0,0,10.69,29.13,4.23,0,0,normal,0
2026-01-01 05:09:00,CP_ANT_0082,583.26,1000,58.33,2,396.81,50.07,0.961,0,0,10.75,-39.22,2.45,0,0,normal,0
2026-01-01 13:33:00,CP_IST_0064,334.14,500,66.83,4,404.44,50.088,0.736,1,0.295,29.6,199.28,13.62,0,0,power_imbalance,1
2026-01-01 14:37:00,CP_ANT_0099,824.69,750,109.96,49,378.87,49.771,0.824,1,0.055,84.19,122.59,8.27,1,0,coordinated_attack,1
2026-01-01 04:57:00,CP_IZM_0006,308.53,500,61.71,1,408.57,50.029,0.973,0,0,3.96,-44.99,3.85,0,0,normal,0
2026-01-01 03:04:00,CP_ANT_0059,278.66,500,55.73,2,397.88,50.005,0.991,0,0,11.92,-42.1,4.36,0,0,normal,0
2026-01-01 15:57:00,CP_BUR_0079,739.89,750,98.65,19,418.36,50.518,0.72,0,0.269,192.1,165.57,9.17,0,0,grid_instability,1
2026-01-01 15:04:00,CP_BUR_0070,1248.92,1500,83.26,8,406.95,50.052,0.968,1,-0.099,42.16,86.7,5.39,0,0,dr_manipulation,1
2026-01-01 15:02:00,CP_ANK_0096,817.53,1000,81.75,13,405.35,50.02,0.908,1,-0.381,55.66,115.57,6.43,0,0,dr_manipulation,1
2026-01-01 04:54:00,CP_ANT_0014,456.42,750,60.86,1,399.52,50.032,0.983,0,0,9.34,20.07,2.47,0,0,normal,0
2026-01-01 09:17:00,CP_BUR_0002,356.92,750,47.59,4,399.64,50.092,0.968,0,0,8.02,-26.36,2.55,0,0,normal,0
2026-01-01 08:50:00,CP_IZM_0024,451.53,1000,45.15,5,395.06,50.045,0.996,1,0.905,8.84,-6.03,4.35,1,0,normal,0
2026-01-01 08:55:00,CP_BUR_0097,460.08,1000,46.01,4,396.84,50.068,0.986,0,0,11.47,26.6,3.08,1,0,normal,0
2026-01-01 00:55:00,CP_ANK_0090,694.15,1000,69.42,2,399.44,49.972,0.965,0,0,4.11,47.43,2.94,0,0,normal,0
2026-01-01 07:13:00,CP_IST_0025,678.13,1000,67.81,5,403.44,50.004,0.982,1,0.971,13.25,-26.73,2.02,1,0,normal,0
2026-01-01 14:42:00,CP_IST_0019,1092.44,1500,72.83,7,390.92,49.898,0.917,1,-0.006,39.56,87.77,6.5,0,0,dr_manipulation,1
2026-01-01 07:33:00,CP_BUR_0038,548.29,1000,54.83,1,396.36,50.063,0.994,0,0,11.36,16.09,2.59,1,0,normal,0
2026-01-01 14:41:00,CP_IST_0014,536.4,750,71.52,10,409.38,49.805,0.964,1,0.01,43.92,34.03,3.94,0,0,dr_manipulation,1
2026-01-01 14:28:00,CP_ANK_0078,822.62,750,109.68,15,396.2,49.675,0.826,1,0.011,99.47,128.04,6.57,1,0,coordinated_attack,1
2026-01-01 06:31:00,CP_ANK_0017,685.44,1500,45.7,4,406.49,49.931,0.964,1,0.946,1.66,2.32,1.23,0,0,normal,0
2026-01-01 10:11:00,CP_IZM_0048,676.51,1000,67.65,1,404.02,49.982,0.956,0,0,0.6,-34.67,2.3,0,0,normal,0
2026-01-01 15:28:00,CP_ANK_0019,941.66,1000,94.17,15,401.71,49.942,0.897,1,-0.03,59.62,38.22,6.21,0,0,dr_manipulation,1
2026-01-01 13:48:00,CP_IZM_0062,1643.99,2000,82.2,28,380.43,49.686,0.88,1,0.147,68.48,165.55,8.5,1,0,coordinated_attack,1
2026-01-01 04:47:00,CP_IST_0082,1044.24,1500,69.62,4,397.15,50.072,0.959,0,0,7.31,13.1,1.62,0,0,normal,0
2026-01-01 15:03:00,CP_IZM_0082,404.29,500,80.86,13,398.94,49.863,0.898,1,-0.249,34.21,64.23,5.34,0,0,dr_manipulation,1
2026-01-01 10:39:00,CP_ANT_0085,629.61,1500,41.97,1,403.39,49.959,0.969,0,0,9.26,-8.89,4.03,0,0,normal,0
2026-01-01 07:02:00,CP_BUR_0019,228.48,500,45.7,4,400.97,49.961,0.991,1,0.875,4.42,41.9,3.41,1,0,normal,0
2026-01-01 02:16:00,CP_ANK_0039,438.5,1000,43.85,5,404.6,49.936,0.998,1,0.925,13.02,33.14,2.81,0,0,normal,0
2026-01-01 07:32:00,CP_BUR_0077,288.82,500,57.76,4,399.88,49.92,0.972,0,0,14.34,-43.04,1.38,1,0,normal,0
2026-01-01 13:43:00,CP_IST_0014,1023.01,1000,102.3,27,372.06,49.727,0.889,1,0.19,111.95,97.35,7.3,1,0,coordinated_attack,1
2026-01-01 08:30:00,CP_IZM_0059,383.91,750,51.19,5,409.63,50.007,0.956,0,0,6.07,-0.06,1.51,1,0,normal,0
2026-01-01 12:22:00,CP_BUR_0037,447.07,500,89.41,19,375.0,49.73,0.828,1,0.129,75.83,101.61,8.88,0,0,grid_overload,1
2026-01-01 07:08:00,CP_ANK_0007,784.57,1500,52.3,1,404.02,49.901,0.994,0,0,9.3,5.75,3.89,1,0,normal,0
2026-01-01 16:39:00,CP_IZM_0098,984.03,1000,98.4,15,424.19,50.524,0.847,2,0.2,90.56,10.35,13.3,0,0,grid_instability,1
2026-01-01 13:13:00,CP_BUR_0016,847.26,1500,56.48,6,427.14,50.283,0.715,0,0.311,30.91,225.49,10.15,0,0,power_imbalance,1
2026-01-01 08:35:00,CP_IZM_0057,242.7,500,48.54,3,399.62,49.989,0.978,0,0,10.92,-5.58,4.47,1,0,normal,0
2026-01-01 06:05:00,CP_IZM_0090,508.48,1000,50.85,3,397.81,49.953,0.963,0,0,5.49,-0.12,1.74,0,0,normal,0
2026-01-01 00:51:00,CP_IZM_0044,468.86,750,62.51,5,404.15,49.976,0.951,0,0,2.73,-28.79,3.79,0,0,normal,0
2026-01-01 14:38:00,CP_ANT_0082,595.13,750,79.35,35,395.08,49.854,0.864,1,0.003,60.8,86.29,6.79,1,0,coordinated_attack,1
2026-01-01 00:42:00,CP_ANK_0063,814.64,1500,54.31,3,399.48,49.978,0.995,1,0.931,11.02,29.99,4.14,0,0,normal,0
2026-01-01 03:02:00,CP_BUR_0062,261.86,500,52.37,2,396.02,49.93,0.961,1,0.906,9.27,16.68,3.16,0,0,normal,0
2026-01-01 06:56:00,CP_IZM_0082,227.62,500,45.52,2,405.91,50.053,0.994,1,0.994,4.55,24.56,3.88,0,0,normal,0
2026-01-01 15:29:00,CP_IST_0065,614.15,750,81.89,6,393.08,50.069,0.885,1,-0.193,40.39,89.84,4.31,0,0,dr_manipulation,1
2026-01-01 12:11:00,CP_IST_0041,946.54,1000,94.65,21,375.62,49.716,0.911,0,0.092,91.48,289.49,8.44,0,0,grid_overload,1
2026-01-01 02:48:00,CP_IZM_0084,768.51,1500,51.23,4,401.73,50.083,0.969,0,0,10.24,16.18,2.89,0,0,normal,0
2026-01-01 04:20:00,CP_IST_0034,324.32,500,64.86,5,404.76,50.037,0.958,0,0,11.99,-46.66,1.07,0,0,normal,0
2026-01-01 05:27:00,CP_BUR_0049,305.13,500,61.03,1,400.37,50.001,0.964,0,0,9.1,-21.85,4.24,0,0,normal,0
2026-01-01 10:58:00,CP_ANT_0097,451.9,750,60.25,3,399.54,50.063,0.984,0,0,2.86,10.4,1.48,0,0,normal,0
2026-01-01 08:06:00,CP_ANK_0089,331.94,500,66.39,1,395.1,49.936,0.954,0,0,6.24,30.74,3.7,1,0,normal,0
2026-01-01 06:15:00,CP_IZM_0070,532.95,1000,53.29,2,396.97,50.068,0.951,0,0,12.91,-17.48,2.67,0,0,normal,0
2026-01-01 16:09:00,CP_BUR_0021,422.02,750,56.27,19,361.85,50.15,0.912,0,0.298,105.36,-50.22,10.18,0,0,grid_instability,1
2026-01-01 12:58:00,CP_ANT_0095,725.5,1000,72.55,9,400.01,49.889,0.678,1,0.492,41.08,174.34,10.85,0,0,power_imbalance,1
2026-01-01 10:27:00,CP_ANK_0002,502.49,1000,50.25,4,409.38,49.966,0.996,0,0,9.7,-49.8,2.67,0,0,normal,0
2026-01-01 00:53:00,CP_BUR_0046,244.14,500,48.83,4,405.38,49.961,0.979,1,0.933,5.16,49.66,2.93,0,0,normal,0
2026-01-01 16:23:00,CP_BUR_0023,735.51,750,98.07,6,402.84,50.002,0.831,1,0.533,138.23,-23.9,12.78,0,0,grid_instability,1
2026-01-01 11:41:00,CP_ANK_0052,1135.9,1000,113.59,19,379.95,49.614,0.807,1,0.262,88.38,100.62,11.22,0,0,grid_overload,1
2026-01-01 13:00:00,CP_IST_0056,556.68,750,74.22,5,416.13,49.797,0.793,1,0.334,23.94,222.71,12.36,0,0,power_imbalance,1
2026-01-01 03:41:00,CP_ANT_0017,259.45,500,51.89,3,405.89,50.051,0.971,0,0,10.56,-49.89,2.67,0,0,normal,0
2026-01-01 05:59:00,CP_IZM_0032,885.15,1500,59.01,2,405.15,49.946,0.966,0,0,7.75,-49.03,3.91,0,0,normal,0
2026-01-01 04:13:00,CP_ANK_0092,410.35,750,54.71,1,395.84,50.02,0.951,1,0.85,13.77,-29.85,1.46,0,0,normal,0
2026-01-01 05:40:00,CP_IST_0078,764.38,1500,50.96,1,402.75,49.975,0.995,1,0.903,13.02,-1.31,2.69,0,0,normal,0
2026-01-01 09:37:00,CP_IST_0052,494.24,750,65.9,3,399.85,49.911,0.954,1,0.864,3.83,-25.99,3.7,0,0,normal,0
2026-01-01 13:32:00,CP_ANK_0068,297.79,500,59.56,3,413.01,49.828,0.713,1,0.47,36.85,246.4,12.21,0,0,power_imbalance,1
2026-01-01 07:54:00,CP_BUR_0014,631.23,1500,42.08,2,404.15,49.936,0.975,0,0,8.11,-6.87,3.15,1,0,normal,0
2026-01-01 10:42:00,CP_IZM_0097,926.08,1500,61.74,4,397.79,49.928,0.952,0,0,4.68,-6.42,4.36,0,0,normal,0
2026-01-01 09:46:00,CP_ANK_0004,607.2,1000,60.72,4,407.07,49.918,0.957,0,0,1.68,-48.41,4.4,0,0,normal,0
2026-01-01 00:45:00,CP_IST_0100,725.22,1500,48.35,4,398.78,49.916,0.951,0,0,15.0,-15.0,3.28,0,0,normal,0
2026-01-01 07:57:00,CP_IST_0083,300.74,750,40.1,4,396.82,50.007,1.0,0,0,10.23,-9.94,3.21,1,0,normal,0
2026-01-01 04:27:00,CP_ANT_0087,857.72,1500,57.18,2,402.14,49.916,0.995,0,0,7.53,40.05,3.8,0,0,normal,0
2026-01-01 11:01:00,CP_IZM_0085,694.31,1500,46.29,4,407.79,49.906,0.957,0,0,4.58,23.78,2.75,0,0,normal,0
2026-01-01 02:29:00,CP_ANK_0049,719.49,1500,47.97,5,403.66,50.044,0.979,0,0,7.86,22.12,3.71,0,0,normal,0
2026-01-01 06:28:00,CP_IZM_0070,617.32,1000,61.73,3,408.48,49.997,0.972,0,0,8.14,-0.99,2.98,0,0,normal,0
2026-01-01 04:09:00,CP_IST_0029,348.41,500,69.68,3,402.2,50.056,0.967,0,0,5.83,-32.02,2.12,0,0,normal,0
2026-01-01 16:02:00,CP_IZM_0034,870.78,1500,58.05,7,435.53,49.66,0.863,0,0.518,132.01,-47.61,9.11,0,0,grid_instability,1
2026-01-01 05:54:00,CP_ANT_0030,797.54,1500,53.17,2,407.76,50.086,0.976,0,0,0.5,9.95,2.81,0,0,normal,0
2026-01-01 16:01:00,CP_IZM_0044,492.67,1500,32.84,12,383.55,49.505,0.944,2,0.506,92.13,130.68,14.98,0,0,grid_instability,1
2026-01-01 14:58:00,CP_IST_0015,411.05,500,82.21,6,394.24,49.885,0.975,1,-0.244,40.57,41.36,4.82,0,0,dr_manipulation,1
2026-01-01 08:14:00,CP_ANK_0079,325.0,750,43.33,4,401.88,49.934,0.967,0,0,9.05,28.95,3.23,1,0,normal,0
2026-01-01 03:38:00,CP_BUR_0073,655.03,1000,65.5,5,400.97,50.094,0.991,1,0.89,12.43,-16.22,3.02,0,0,normal,0
2026-01-01 13:44:00,CP_ANK_0056,755.81,1000,75.58,44,375.61,49.609,0.886,1,0.091,83.9,237.58,5.42,1,0,coordinated_attack,1
2026-01-01 05:20:00,CP_ANT_0024,579.06,1000,57.91,5,407.65,49.96,0.989,0,0,1.09,20.77,2.84,0,0,normal,0
2026-01-01 00:57:00,CP_ANT_0054,821.29,1500,54.75,5,404.44,49.911,0.957,0,0,1.28,-25.18,2.95,0,0,normal,0
2026-01-01 13:58:00,CP_ANT_0099,1127.67,1500,75.18,37,389.81,49.6,0.845,1,0.07,85.49,226.03,8.33,1,0,coordinated_attack,1
2026-01-01 08:32:00,CP_IZM_0058,752.41,1500,50.16,1,405.97,50.08,0.957,0,0,4.62,-9.84,3.94,1,0,normal,0
2026-01-01 13:01:00,CP_BUR_0012,857.6,1500,57.17,4,427.48,50.04,0.799,0,0.441,24.28,367.61,11.83,0,0,power_imbalance,1
2026-01-01 00:20:00,CP_ANT_0075,344.12,500,68.82,1,407.77,49.914,0.953,0,0,6.06,44.16,2.99,0,0,normal,0
2026-01-01 10:37:00,CP_IST_0098,271.04,500,54.21,3,407.49,50.064,0.976,0,0,14.15,27.57,3.17,0,0,normal,0
2026-01-01 07:28:00,CP_IST_0004,332.34,750,44.31,5,398.87,49.973,0.959,0,0,11.83,38.24,2.59,1,0,normal,0
2026-01-01 02:54:00,CP_IST_0060,608.89,1000,60.89,4,397.24,49.975,0.988,1,0.886,3.38,35.75,1.51,0,0,normal,0
2026-01-01 12:57:00,CP_IST_0040,518.64,750,69.15,3,384.42,49.751,0.714,0,0.369,43.71,161.42,10.2,0,0,power_imbalance,1
2026-01-01 11:34:00,CP_IST_0076,474.22,1000,47.42,5,409.28,50.068,0.951,0,0,9.67,41.69,2.39,0,0,normal,0
2026-01-01 10:03:00,CP_IZM_0026,457.57,750,61.01,4,404.66,50.078,0.981,1,0.955,13.32,28.16,2.42,0,0,normal,0
2026-01-01 08:25:00,CP_IZM_0003,417.15,750,55.62,1,399.4,50.094,0.977,0,0,7.11,-7.99,3.58,1,0,normal,0
2026-01-01 01:18:00,CP_IZM_0080,336.59,500,67.32,4,407.49,50.081,0.989,0,0,9.11,-14.77,3.23,0,0,normal,0
2026-01-01 09:40:00,CP_ANT_0068,397.67,750,53.02,4,396.39,50.003,0.999,0,0,9.71,21.36,4.26,0,0,normal,0
2026-01-01 05:12:00,CP_IZM_0071,519.36,1000,51.94,3,409.56,49.991,0.957,1,0.94,13.3,1.23,3.95,0,0,normal,0
2026-01-01 16:26:00,CP_BUR_0092,489.65,500,97.93,3,390.2,50.032,0.761,2,0.191,192.36,285.89,9.51,0,0,grid_instability,1
2026-01-01 15:52:00,CP_IZM_0047,1076.79,1500,71.79,19,356.45,49.984,0.885,2,0.113,186.27,-19.83,9.59,0,0,grid_instability,1
2026-01-01 08:17:00,CP_IZM_0046,815.67,1500,54.38,1,401.79,49.948,0.978,0,0,10.4,-9.34,1.76,1,0,normal,0
2026-01-01 14:09:00,CP_BUR_0060,916.66,1000,91.67,33,378.68,49.63,0.879,1,0.073,84.77,145.59,9.0,1,0,coordinated_attack,1
2026-01-01 02:32:00,CP_IZM_0063,583.02,1000,58.3,2,409.36,49.956,0.965,0,0,11.57,20.49,3.42,0,0,normal,0
2026-01-01 15:56:00,CP_IST_0047,1259.93,1500,84.0,11,388.25,50.339,0.729,1,0.351,173.72,220.41,16.29,0,0,grid_instability,1
2026-01-01 14:55:00,CP_ANT_0036,780.7,1000,78.07,11,403.93,50.086,0.884,1,0.067,55.88,95.79,4.72,0,0,dr_manipulation,1
2026-01-01 01:58:00,CP_ANK_0012,306.71,500,61.34,5,407.77,49.957,0.988,0,0,6.74,1.34,3.91,0,0,normal,0
2026-01-01 04:01:00,CP_ANT_0099,655.27,1000,65.53,4,405.51,50.047,0.966,0,0,3.5,44.36,1.48,0,0,normal,0
2026-01-01 05:06:00,CP_IZM_0059,616.12,1500,41.07,5,395.0,49.918,0.98,0,0,13.35,6.23,3.29,0,0,normal,0
2026-01-01 16:24:00,CP_BUR_0064,464.94,1500,31.0,4,380.81,49.733,0.756,1,0.404,167.45,-46.18,9.17,0,0,grid_instability,1
2026-01-01 06:35:00,CP_BUR_0090,685.26,1500,45.68,5,404.85,50.014,0.997,1,0.962,11.49,7.66,3.36,0,0,normal,0
2026-01-01 00:52:00,CP_IST_0058,566.74,1000,56.67,5,409.22,49.917,0.986,1,0.933,3.6,-2.39,3.49,0,0,normal,0
2026-01-01 04:28:00,CP_ANK_0056,327.06,750,43.61,4,397.59,50.097,0.999,0,0,1.89,-7.66,4.46,0,0,normal,0
2026-01-01 12:18:00,CP_IZM_0039,659.75,750,87.97,24,386.96,49.623,0.91,0,0.047,79.4,145.22,8.37,0,0,grid_overload,1
2026-01-01 04:26:00,CP_ANT_0054,469.25,750,62.57,1,396.29,49.969,0.977,0,0,8.3,34.08,3.86,0,0,normal,0
2026-01-01 08:41:00,CP_IST_0021,255.98,500,51.2,5,395.26,49.952,0.979,0,0,4.8,37.83,1.47,1,0,normal,0
2026-01-01 05:26:00,CP_ANT_0097,522.29,1000,52.23,4,404.45,49.987,0.951,0,0,8.02,14.14,3.16,0,0,normal,0
2026-01-01 00:05:00,CP_IST_0030,420.18,750,56.02,2,397.45,49.976,0.999,0,0,10.27,34.29,3.72,0,0,normal,0
2026-01-01 13:47:00,CP_IZM_0089,1250.35,1500,83.36,49,373.03,49.668,0.882,1,0.143,95.27,97.22,8.67,1,0,coordinated_attack,1
2026-01-01 15:07:00,CP_BUR_0057,766.98,1000,76.7,9,407.25,50.035,0.886,1,-0.037,34.16,58.59,4.57,0,0,dr_manipulation,1
2026-01-01 08:21:00,CP_ANK_0043,216.64,500,43.33,3,401.98,49.908,0.968,0,0,8.41,27.36,1.48,1,0,normal,0
2026-01-01 08:37:00,CP_ANK_0097,339.97,500,67.99,5,406.34,49.918,0.97,0,0,6.22,5.58,3.49,1,0,normal,0
2026-01-01 01:12:00,CP_ANT_0043,308.37,500,61.67,4,408.06,50.094,0.954,0,0,5.08,19.27,3.27,0,0,normal,0
2026-01-01 09:21:00,CP_BUR_0041,260.1,500,52.02,3,399.71,49.916,0.958,0,0,12.7,18.58,3.77,0,0,normal,0
2026-01-01 01:45:00,CP_ANK_0078,279.59,500,55.92,2,408.59,49.97,0.986,0,0,3.54,-35.36,1.69,0,0,normal,0
2026-01-01 15:25:00,CP_IZM_0025,1174.14,1500,78.28,6,400.62,49.978,0.887,1,-0.118,55.92,61.05,3.06,0,0,dr_manipulation,1
2026-01-01 05:44:00,CP_ANK_0075,684.18,1000,68.42,2,401.74,50.099,0.993,0,0,3.29,-8.92,1.5,0,0,normal,0
2026-01-01 08:03:00,CP_BUR_0095,487.95,750,65.06,1,407.27,49.921,0.975,0,0,0.95,-29.74,2.18,1,0,normal,0
2026-01-01 04:59:00,CP_BUR_0050,1029.79,1500,68.65,3,408.18,49.919,0.991,0,0,1.71,-9.97,2.6,0,0,normal,0
2026-01-01 06:18:00,CP_ANK_0032,402.74,1000,40.27,4,406.97,50.019,0.99,0,0,2.83,38.22,2.53,0,0,normal,0
2026-01-01 15:33:00,CP_IST_0035,607.89,750,81.05,14,389.87,49.976,0.913,1,0.047,57.05,75.25,3.05,0,0,dr_manipulation,1
2026-01-01 01:03:00,CP_IST_0063,349.94,500,69.99,3,403.64,50.053,0.959,1,0.987,2.72,8.53,3.22,0,0,normal,0
2026-01-01 14:18:00,CP_ANT_0094,761.63,1000,76.16,23,396.8,49.708,0.861,1,0.109,66.48,111.5,8.65,1,0,coordinated_attack,1
2026-01-01 13:28:00,CP_IST_0051,1085.34,1500,72.36,10,396.16,50.268,0.784,1,0.252,40.61,371.83,9.97,0,0,power_imbalance,1
2026-01-01 01:11:00,CP_BUR_0068,1044.79,1500,69.65,2,402.43,49.907,0.975,0,0,13.05,37.42,2.54,0,0,normal,0
2026-01-01 02:21:00,CP_IST_0013,692.61,1000,69.26,2,406.41,50.003,0.955,0,0,7.0,-23.25,1.87,0,0,normal,0
2026-01-01 08:05:00,CP_ANK_0049,470.45,750,62.73,2,405.44,50.011,0.972,0,0,2.0,29.11,3.21,1,0,normal,0
2026-01-01 08:13:00,CP_IZM_0008,387.15,750,51.62,2,401.87,49.939,0.968,0,0,3.03,-37.28,3.42,1,0,normal,0
2026-01-01 11:22:00,CP_IST_0083,246.33,500,49.27,4,406.36,50.024,0.953,0,0,7.48,-29.8,2.32,0,0,normal,0
2026-01-01 00:36:00,CP_IST_0099,322.76,500,64.55,2,405.09,49.945,0.96,0,0,0.69,48.39,3.14,0,0,normal,0
2026-01-01 14:44:00,CP_BUR_0028,695.98,750,92.8,6,387.66,49.863,0.911,1,-0.071,50.97,100.51,5.85,0,0,dr_manipulation,1
2026-01-01 07:07:00,CP_BUR_0076,516.1,750,68.81,1,404.34,49.951,0.973,1,0.932,0.09,38.27,1.83,1,0,normal,0
2026-01-01 13:20:00,CP_IZM_0081,465.7,750,62.09,8,401.04,49.962,0.62,0,0.351,38.94,346.07,13.9,0,0,power_imbalance,1
2026-01-01 01:39:00,CP_IZM_0054,332.5,500,66.5,2,397.36,50.024,0.984,0,0,6.65,-7.6,3.12,0,0,normal,0
2026-01-01 09:35:00,CP_BUR_0085,407.79,1000,40.78,1,400.91,50.018,0.998,0,0,2.31,-41.89,3.91,0,0,normal,0
2026-01-01 08:34:00,CP_IZM_0050,687.5,1500,45.83,3,404.05,50.002,0.953,0,0,5.96,21.6,2.5,1,0,normal,0
2026-01-01 11:59:00,CP_ANK_0069,1092.8,1000,109.28,11,383.83,49.554,0.858,1,0.09,47.51,165.05,10.28,0,0,grid_overload,1
2026-01-01 02:43:00,CP_ANK_0069,349.3,750,46.57,2,402.17,49.991,0.999,0,0,6.24,4.92,2.65,0,0,normal,0
2026-01-01 06:40:00,CP_BUR_0074,465.21,750,62.03,3,406.89,49.935,0.991,0,0,8.93,-19.96,3.56,0,0,normal,0
2026-01-01 04:08:00,CP_ANK_0068,445.64,750,59.42,4,401.18,50.01,0.953,0,0,5.75,-8.08,3.25,0,0,normal,0
2026-01-01 02:44:00,CP_ANT_0071,453.08,750,60.41,5,408.1,49.916,0.972,0,0,1.17,6.42,1.22,0,0,normal,0
2026-01-01 10:14:00,CP_ANK_0050,413.57,750,55.14,4,406.43,50.033,0.957,0,0,1.34,12.48,3.18,0,0,normal,0
2026-01-01 11:38:00,CP_IZM_0011,341.77,750,45.57,1,406.25,50.062,0.96,1,0.916,13.69,-39.08,3.23,0,0,normal,0
2026-01-01 12:17:00,CP_BUR_0056,1305.19,1500,87.01,8,378.47,49.599,0.842,0,0.105,83.35,180.41,6.05,0,0,grid_overload,1
2026-01-01 16:00:00,CP_ANT_0094,337.24,500,67.45,6,415.41,50.186,0.808,1,0.273,134.96,177.76,17.11,0,0,grid_instability,1
2026-01-01 01:00:00,CP_ANK_0035,612.09,1000,61.21,4,396.07,49.947,0.963,0,0,6.38,4.46,3.27,0,0,normal,0
2026-01-01 15:27:00,CP_ANT_0099,544.31,750,72.57,9,392.0,49.879,0.89,1,-0.022,45.56,98.94,4.32,0,0,dr_manipulation,1
2026-01-01 13:31:00,CP_IST_0041,619.49,1000,61.95,4,380.79,49.894,0.758,1,0.274,26.46,242.92,9.02,0,0,power_imbalance,1
2026-01-01 05:19:00,CP_ANK_0006,256.58,500,51.32,4,399.19,49.953,0.958,0,0,0.08,-3.37,4.28,0,0,normal,0
2026-01-01 04:17:00,CP_IZM_0031,227.31,500,45.46,3,408.82,50.094,0.961,0,0,14.05,-35.94,3.61,0,0,normal,0
2026-01-01 01:16:00,CP_ANK_0039,1005.54,1500,67.04,5,397.37,49.988,0.967,0,0,9.58,-7.57,1.88,0,0,normal,0
2026-01-01 13:51:00,CP_IZM_0070,933.84,1000,93.38,25,392.65,49.833,0.83,1,0.161,90.21,163.41,6.75,1,0,coordinated_attack,1
2026-01-01 12:39:00,CP_IST_0078,655.73,750,87.43,10,372.79,49.637,0.877,1,0.03,71.61,245.35,10.85,0,0,grid_overload,1
2026-01-01 02:19:00,CP_BUR_0039,342.28,500,68.46,5,398.97,49.942,0.979,0,0,7.47,12.72,2.01,0,0,normal,0
2026-01-01 05:29:00,CP_IZM_0093,283.03,500,56.61,5,397.12,49.908,0.979,1,0.931,14.2,-19.53,3.62,0,0,normal,0
2026-01-01 15:11:00,CP_ANT_0014,900.32,1000,90.03,11,393.29,49.865,0.953,1,0.064,26.26,31.8,6.76,0,0,dr_manipulation,1
2026-01-01 11:11:00,CP_BUR_0010,349.3,500,69.86,1,406.33,50.001,0.989,1,0.918,3.79,0.61,2.62,0,0,normal,0
2026-01-01 07:11:00,CP_ANT_0027,313.77,500,62.75,5,395.97,49.994,0.956,0,0,4.94,-8.62,1.73,1,0,normal,0
2026-01-01 08:54:00,CP_ANK_0047,835.2,1500,55.68,1,396.79,49.979,0.985,0,0,11.12,39.24,1.59,1,0,normal,0
2026-01-01 12:33:00,CP_ANK_0022,792.93,750,105.72,8,386.37,49.737,0.855,1,0.091,53.22,241.65,9.31,0,0,grid_overload,1
2026-01-01 05:03:00,CP_IST_0007,264.93,500,52.99,2,402.23,50.033,0.982,0,0,12.59,5.83,4.46,0,0,normal,0
2026-01-01 06:50:00,CP_ANT_0077,659.28,1000,65.93,1,399.39,50.077,0.969,1,0.926,10.65,40.39,2.7,0,0,normal,0
2026-01-01 15:45:00,CP_IZM_0024,1141.22,1500,76.08,3,379.01,49.446,0.79,0,0.179,137.06,51.5,16.93,0,0,grid_instability,1
2026-01-01 04:45:00,CP_ANT_0082,467.45,750,62.33,3,401.31,50.077,0.969,0,0,6.96,-38.22,1.19,0,0,normal,0
2026-01-01 03:27:00,CP_ANT_0079,875.09,1500,58.34,5,396.71,49.97,0.973,0,0,12.21,20.6,2.04,0,0,normal,0
2026-01-01 13:46:00,CP_IST_0007,1623.65,2000,81.18,32,385.89,49.748,0.863,1,0.136,118.17,243.03,6.1,1,0,coordinated_attack,1
2026-01-01 09:43:00,CP_BUR_0093,217.09,500,43.42,4,397.69,49.936,0.97,0,0,6.24,20.44,2.1,0,0,normal,0
2026-01-01 10:45:00,CP_BUR_0006,869.89,1500,57.99,3,407.78,50.013,0.967,0,0,6.28,-33.77,2.59,0,0,normal,0
2026-01-01 02:49:00,CP_ANT_0093,226.77,500,45.35,5,400.9,49.925,0.999,0,0,11.34,47.85,2.62,0,0,normal,0
2026-01-01 11:29:00,CP_ANT_0072,313.83,500,62.77,3,403.93,49.931,0.986,0,0,5.71,-19.42,1.99,0,0,normal,0
2026-01-01 15:18:00,CP_IZM_0040,540.73,750,72.1,12,400.41,49.942,0.952,1,-0.16,33.14,99.07,4.01,0,0,dr_manipulation,1
2026-01-01 10:31:00,CP_ANT_0088,301.61,750,40.21,4,396.66,49.955,0.975,0,0,8.28,15.98,2.98,0,0,normal,0
2026-01-01 02:50:00,CP_ANK_0003,839.37,1500,55.96,2,398.71,49.969,0.964,0,0,0.48,16.02,3.15,0,0,normal,0
2026-01-01 09:15:00,CP_ANK_0061,518.23,750,69.1,4,401.13,50.073,0.953,0,0,10.49,-38.7,2.91,0,0,normal,0
2026-01-01 13:52:00,CP_BUR_0077,1677.48,2000,83.87,44,370.41,49.706,0.891,1,0.178,129.71,225.68,9.51,1,0,coordinated_attack,1
2026-01-01 06:11:00,CP_IZM_0084,444.13,750,59.22,3,401.33,50.022,0.97,0,0,1.19,-15.64,2.1,0,0,normal,0
