timestamp,charge_point_id,log_type,log_size,previous_log_time,time_gap_seconds,sequence_number,log_hash,log_source,user_agent,is_encrypted,file_permission,anomaly_type,label
2025-12-04 16:07:06,CP_0011,METER_VALUE,1137,2025-12-04 16:03:22,224,297,0795d4072544,AUTH_SERVICE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-04 16:09:11,CP_0011,CONNECTOR_STATUS,278,2025-12-04 16:07:06,125,298,0e50200f0ede,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 16:12:04,CP_0017,SESSION_END,279,2025-12-04 16:09:11,173,299,06feab043f60,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 16:16:54,CP_0006,STATUS_CHANGE,1344,2025-12-04 16:12:04,290,300,0b581d093fea,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 16:20:46,CP_0011,SESSION_START,335,2025-12-04 16:16:54,232,301,06d2c904d08f,CSMS,MeterService/1.5,1,644,NORMAL,0
2025-12-04 16:23:20,CP_0020,ENERGY_UPDATE,324,2025-12-04 16:20:46,154,302,0251ee07cff3,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 16:26:34,CP_0001,METER_VALUE,307,2025-12-04 16:23:20,194,303,063d190eb54e,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 16:26:57,CP_0014,AUTH_SUCCESS,1435,2025-12-04 16:26:34,23,304,0631e202d63c,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 16:30:30,CP_0031,CONNECTOR_STATUS,1960,2025-12-04 16:26:57,213,305,0c1a3e05c415,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 16:33:55,CP_0024,CONFIG_UPDATE,67,2025-12-04 16:30:30,205,306,MODIFIED_4706,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 16:34:36,CP_0010,SESSION_END,303,2025-12-04 16:33:55,41,307,0c37540706cb,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 16:39:13,CP_0027,TRUNCATED_LOG,6,2025-12-04 16:34:36,277,308,091f81TRUNC,CSMS,MeterService/1.5,1,644,LOG_TRUNCATION,1
2025-12-04 16:42:45,CP_0046,SESSION_START,1156,2025-12-04 16:39:13,212,309,0aaa5709cb82,CSMS,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-04 16:44:23,CP_0011,ENERGY_UPDATE,1783,2025-12-04 16:42:45,98,310,049c07038b7b,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 16:48:15,CP_0013,AUTH_SUCCESS,1836,2025-12-04 16:44:23,232,311,0b0bf005a6ed,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 16:51:43,CP_0036,METER_VALUE,1258,2025-12-04 16:48:15,208,312,06be700f3b5b,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-04 16:56:20,CP_0027,SESSION_END,976,2025-12-04 16:51:43,277,313,03eb8f03e5a6,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 17:01:04,CP_0023,METER_VALUE,668,2025-12-04 16:56:20,-853,-1,07a7920c00a2,AUTH_SERVICE,MeterService/1.5,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-04 17:04:39,CP_0003,METER_VALUE,1949,2025-12-04 17:01:04,215,315,06d46c0c92f8,CSMS,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-04 17:07:59,CP_0002,GAP_DETECTED,0,2025-12-04 17:04:39,536362,1619,BULK_DEL_989,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,BULK_LOG_DELETION,1
2025-12-04 17:10:05,CP_0009,HEARTBEAT,1651,2025-12-04 17:07:59,126,317,089d9b0de90e,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,NORMAL,0
2023-03-24 03:13:59,CP_0013,CONNECTOR_STATUS,560,2025-12-04 17:10:05,-3600,318,0eb59a080a65,AUTH_SERVICE,EVSE-Controller/3.0,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 17:13:49,CP_0046,FIRMWARE_CHECK,954,2025-12-04 17:11:00,169,319,03b23f0e039e,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:15:41,CP_0004,ENERGY_UPDATE,195,2025-12-04 17:13:49,112,320,08d43d0255b7,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:18:59,CP_0030,FIRMWARE_CHECK,940,2025-12-04 17:15:41,198,321,0bb143038202,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:22:57,CP_0012,SYSTEM_BYPASS,6798,2025-12-04 17:18:59,238,322,0a58e3071f3d,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 17:24:30,CP_0037,SESSION_START,82,2025-12-04 17:22:57,93,323,MODIFIED_7709,CSMS,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 17:24:44,CP_0031,AUTH_SUCCESS,1453,2025-12-04 17:24:30,14,324,044c0e0b24e7,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:27:30,CP_0046,HEARTBEAT,995,2025-12-04 17:24:44,166,325,078cab0f26b8,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-04 17:29:31,CP_0030,HEARTBEAT,1514,2025-12-04 17:27:30,121,326,09db280eb700,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 17:32:52,CP_0036,AUDIT_SKIP,46982,2025-12-04 17:29:31,201,327,060c78064d2e,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 17:35:48,CP_0018,HEARTBEAT,1471,2025-12-04 17:32:52,176,328,0ce7430bf308,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:38:01,CP_0004,TRACE_REMOVE,32431,2025-12-04 17:35:48,133,329,0c182806a3a5,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 17:41:38,CP_0025,SESSION_START,1322,2025-12-04 17:38:01,217,330,0cdae00aadb5,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 17:46:21,CP_0041,CONNECTOR_STATUS,1984,2025-12-04 17:41:38,283,331,0c4699074307,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:49:01,CP_0007,CONNECTOR_STATUS,390,2025-12-04 17:46:21,160,332,0d616d05aa10,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 17:51:05,CP_0048,CONNECTOR_STATUS,57,2025-12-04 17:49:01,124,333,MODIFIED_8598,OCPP_GATEWAY,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 17:51:42,CP_0041,CONFIG_UPDATE,1316,2025-12-04 17:51:05,37,334,0b74d302aa53,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 17:55:07,CP_0034,TRUNCATED_LOG,22,2025-12-04 17:51:42,205,335,026410TRUNC,CSMS,CSMS-Monitor/2.1,1,644,LOG_TRUNCATION,1
2025-12-04 17:59:11,CP_0010,ADMIN_SILENT,46582,2025-12-04 17:55:07,244,336,0cfa0004695d,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 17:59:50,CP_0001,CONNECTOR_STATUS,688,2025-12-04 17:59:11,39,337,04e0410db479,CSMS,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-04 18:00:45,CP_0009,CONFIG_UPDATE,1016,2025-12-04 17:59:50,55,338,0ba96308657c,AUTH_SERVICE,MeterService/1.5,0,644,NORMAL,0
2025-12-04 18:04:11,CP_0001,SESSION_START,1221,2025-12-04 18:00:45,206,339,04b76c0d3767,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 18:08:52,CP_0013,SESSION_START,1513,2025-12-04 18:04:11,281,340,0197840b8d88,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 18:11:41,CP_0009,SESSION_END,913,2025-12-04 18:08:52,169,341,09944a0af1d1,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 18:12:14,CP_0020,HEARTBEAT,1061,2025-12-04 18:11:41,33,342,0d2bd309d9b9,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-04 18:15:19,CP_0032,STATUS_CHANGE,1664,2025-12-04 18:12:14,185,343,048a6b0429fc,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 18:17:23,CP_0047,AUTH_SUCCESS,560,2025-12-04 18:15:19,124,344,0d456701e061,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 18:17:52,CP_0025,HEARTBEAT,1707,2025-12-04 18:17:23,29,345,0a14e40b7efc,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 18:18:12,CP_0004,SESSION_END,981,2025-12-04 18:17:52,20,346,08a289079c24,EVSE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 18:19:40,CP_0014,SESSION_START,744,2025-12-04 18:18:12,88,347,0842830c1ccd,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 18:23:24,CP_0007,FIRMWARE_CHECK,1600,2025-12-04 18:19:40,224,348,0b68b70368dd,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 18:27:48,CP_0013,CONFIG_UPDATE,537,2025-12-04 18:23:24,264,349,0df92505bbd9,CSMS,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 18:28:18,CP_0036,SESSION_END,50,2025-12-04 18:27:48,30,350,MODIFIED_1044,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 18:32:40,CP_0010,GAP_DETECTED,0,2025-12-04 18:28:18,325869,3275,BULK_DEL_370,EVSE,EVSE-Controller/3.0,1,644,BULK_LOG_DELETION,1
2025-12-04 18:36:47,CP_0004,SESSION_END,1793,2025-12-04 18:32:40,247,352,045234022830,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 18:37:56,CP_0007,CLEAN_HISTORY,11091,2025-12-04 18:36:47,69,353,0f286903bd7d,UNKNOWN_SOURCE,Postman/8.0,0,644,FAKE_LOG_INJECTION,1
2025-12-04 18:41:16,CP_0022,AUTH_SUCCESS,361,2025-12-04 18:37:56,200,354,07f03507ee0c,AUTH_SERVICE,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 18:45:30,CP_0027,AUTH_SUCCESS,359,2025-12-04 18:41:16,254,355,03a5640caa23,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 18:49:13,CP_0038,CONNECTOR_STATUS,1771,2025-12-04 18:45:30,223,356,0aa1040c6152,AUTH_SERVICE,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-04 18:49:37,CP_0044,AUTH_SUCCESS,1117,2025-12-04 18:49:13,-988,0,0955f9035537,AUTH_SERVICE,MeterService/1.5,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-04 18:54:15,CP_0050,CONFIG_UPDATE,1610,2025-12-04 18:49:37,-507,1201,0a90ea051c11,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,0,644,LOG_SEQUENCE_ANOMALY,1
2025-12-04 18:57:22,CP_0043,METER_VALUE,432,2025-12-04 18:54:15,187,359,0ef34d0ebfb6,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 19:01:50,CP_0031,CONNECTOR_STATUS,1908,2025-12-04 18:57:22,268,360,042c1e02b945,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 19:04:22,CP_0004,CONNECTOR_STATUS,79,2025-12-04 19:01:50,152,361,MODIFIED_2291,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 19:08:21,CP_0006,CONNECTOR_STATUS,1043,2025-12-04 19:04:22,239,362,069536036cd9,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 19:11:57,CP_0027,SESSION_START,1269,2025-12-04 19:08:21,216,363,0a4fbb018751,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 19:16:00,CP_0022,STATUS_CHANGE,1818,2025-12-04 19:11:57,243,364,0264ef0e975f,CSMS,MeterService/1.5,1,644,NORMAL,0
2025-12-04 19:20:56,CP_0050,CONFIG_UPDATE,1356,2025-12-04 19:16:00,296,365,0918940cfe0e,OCPP_GATEWAY,MeterService/1.5,1,644,NORMAL,0
2025-12-04 19:22:59,CP_0001,DELETED_ENTRY,0,2025-12-04 19:20:56,9600,366,000000000000,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,LOG_DELETION,1
2025-12-04 19:27:21,CP_0009,GAP_DETECTED,0,2025-12-04 19:22:59,574101,4084,BULK_DEL_320,CSMS,CSMS-Monitor/2.1,1,644,BULK_LOG_DELETION,1
2025-12-04 19:31:25,CP_0013,STATUS_CHANGE,348,2025-12-04 19:27:21,244,368,0da3e808284b,EVSE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-04 19:35:53,CP_0009,ADMIN_SILENT,13413,2025-12-04 19:31:25,268,369,0a02ff0d4e28,UNKNOWN_SOURCE,python-requests/2.25,0,644,FAKE_LOG_INJECTION,1
2025-12-04 19:38:47,CP_0033,DELETED_ENTRY,0,2025-12-04 19:35:53,48539,370,000000000000,CSMS,EVSE-Controller/3.0,0,644,LOG_DELETION,1
2025-12-04 19:41:27,CP_0029,AUTH_SUCCESS,410,2025-12-04 19:38:47,160,371,08213a0b2a90,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 19:44:05,CP_0044,CONNECTOR_STATUS,85,2025-12-04 19:41:27,158,372,MODIFIED_6771,CSMS,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 19:47:48,CP_0044,FIRMWARE_CHECK,713,2025-12-04 19:44:05,223,373,0f152b0848b8,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 19:48:25,CP_0043,HEARTBEAT,53,2025-12-04 19:47:48,37,374,MODIFIED_3399,CSMS,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 19:50:19,CP_0049,FIRMWARE_CHECK,194,2025-12-04 19:48:25,114,375,0743c90e8ce0,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 19:55:16,CP_0025,ENERGY_UPDATE,1174,2025-12-04 19:50:19,-11,0,0e13250e4674,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,0,644,LOG_SEQUENCE_ANOMALY,1
2018-11-18 03:13:59,CP_0048,HEARTBEAT,543,2025-12-04 19:55:16,999999,377,0b74720e054b,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 19:57:22,CP_0050,ENERGY_UPDATE,730,2025-12-04 19:55:32,110,378,08b4f8045d5c,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 20:01:55,CP_0008,METER_VALUE,211,2025-12-04 19:57:22,273,379,0861cb05fdde,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2016-05-02 03:13:59,CP_0001,STATUS_CHANGE,1083,2025-12-04 20:01:55,999999,380,0ce1830400b5,EVSE,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2016-03-11 03:13:59,CP_0032,CONFIG_UPDATE,1254,2025-12-04 20:04:15,999999,381,07415702b125,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 20:08:30,CP_0027,FIRMWARE_CHECK,1227,2025-12-04 20:06:59,91,382,07fb0502ff3b,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 20:11:29,CP_0022,STATUS_CHANGE,729,2025-12-04 20:08:30,179,383,0505600d9180,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:14:36,CP_0029,ENERGY_UPDATE,1980,2025-12-04 20:11:29,187,384,0bcd560b5858,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:15:44,CP_0025,HEARTBEAT,52,2025-12-04 20:14:36,68,385,MODIFIED_8975,EVSE,UnknownEditor/1.0,0,644,LOG_MODIFICATION,1
2025-12-04 20:17:32,CP_0021,FIRMWARE_CHECK,296,2025-12-04 20:15:44,108,386,030fa9043446,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:19:31,CP_0044,METER_VALUE,1839,2025-12-04 20:17:32,119,387,03304f04d0ad,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:19:53,CP_0030,STATUS_CHANGE,205,2025-12-04 20:19:31,22,388,02ed1c02b2a6,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 20:24:48,CP_0005,CONFIG_UPDATE,1810,2025-12-04 20:19:53,295,389,052b0f05aa0c,AUTH_SERVICE,MeterService/1.5,0,644,NORMAL,0
2025-12-04 20:28:25,CP_0028,STATUS_CHANGE,162,2025-12-04 20:24:48,217,390,07c2060c4c74,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:28:58,CP_0045,SESSION_END,860,2025-12-04 20:28:25,33,391,09923e03395b,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 20:32:52,CP_0025,METER_VALUE,97,2025-12-04 20:28:58,234,392,MODIFIED_3234,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 20:37:41,CP_0019,AUTH_SUCCESS,738,2025-12-04 20:32:52,289,393,0c5ccd0e3f03,OCPP_GATEWAY,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 20:38:54,CP_0003,SESSION_START,1300,2025-12-04 20:37:41,73,394,0b128507d4c8,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 20:42:00,CP_0014,METER_VALUE,1982,2025-12-04 20:38:54,186,395,0bdc5c0f2633,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 20:44:03,CP_0040,HEARTBEAT,525,2025-12-04 20:42:00,123,396,035c1e046d77,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 20:46:41,CP_0043,SESSION_END,641,2025-12-04 20:44:03,158,397,0318dc04af3f,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 20:47:56,CP_0043,ENERGY_UPDATE,332,2025-12-04 20:46:41,75,398,06168b0b7029,EVSE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 20:52:14,CP_0029,STATUS_CHANGE,1390,2025-12-04 20:47:56,258,399,0c139e066aab,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 20:53:50,CP_0001,STATUS_CHANGE,632,2025-12-04 20:52:14,96,400,0e18b00511fe,DEBUG_MODE,MetadataEditor/HACK,0,000,LOG_METADATA_TAMPERING,1
2025-12-04 20:58:05,CP_0030,CONNECTOR_STATUS,862,2025-12-04 20:53:50,-139,308,0dec120669d6,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,LOG_SEQUENCE_ANOMALY,1
2025-12-04 21:00:38,CP_0009,FIRMWARE_CHECK,530,2025-12-04 20:58:05,153,402,05bcd50d4339,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 21:05:07,CP_0041,SESSION_START,1792,2025-12-04 21:00:38,269,403,0ad60c0ac9cd,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:09:59,CP_0017,FIRMWARE_CHECK,1958,2025-12-04 21:05:07,292,404,0a292409145c,CSMS,EVSE-Controller/3.0,0,644,NORMAL,0
2025-12-04 21:12:37,CP_0009,AUTH_SUCCESS,89,2025-12-04 21:09:59,158,405,MODIFIED_4913,AUTH_SERVICE,UnknownEditor/1.0,1,644,LOG_MODIFICATION,1
2025-12-04 21:17:10,CP_0009,CONNECTOR_STATUS,454,2025-12-04 21:12:37,273,406,0464670a966c,CSMS,MeterService/1.5,1,644,NORMAL,0
2025-12-04 21:17:40,CP_0015,CONNECTOR_STATUS,602,2025-12-04 21:17:10,30,407,02881a05c16e,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:19:35,CP_0034,STATUS_CHANGE,922,2025-12-04 21:17:40,115,408,090a6908ccd8,EVSE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 21:24:11,CP_0041,DELETED_ENTRY,0,2025-12-04 21:19:35,51480,409,000000000000,CSMS,MeterService/1.5,0,644,LOG_DELETION,1
2025-12-04 21:25:00,CP_0034,HEARTBEAT,898,2025-12-04 21:24:11,49,410,05179e09c9af,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 21:29:19,CP_0031,CONFIG_UPDATE,141,2025-12-04 21:25:00,259,411,098e2603bfd6,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:30:08,CP_0033,HEARTBEAT,561,2025-12-04 21:29:19,49,412,03ee02048430,CSMS,EVSE-Controller/3.0,1,644,NORMAL,0
2020-05-26 03:13:59,CP_0022,SESSION_END,1114,2025-12-04 21:30:08,-3600,413,0c545d092fd9,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 21:36:04,CP_0003,AUTH_SUCCESS,1302,2025-12-04 21:33:50,134,414,0b00e1041a9c,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 21:36:42,CP_0011,HEARTBEAT,2017,2025-12-04 21:36:04,38,415,04680f09cac9,AUTH_SERVICE,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 21:37:35,CP_0014,CONNECTOR_STATUS,1370,2025-12-04 21:36:42,53,416,091188093b89,CSMS,CSMS-Monitor/2.1,0,644,NORMAL,0
2025-12-04 21:38:58,CP_0038,AUTH_SUCCESS,1404,2025-12-04 21:37:35,83,417,0c148b09b2e1,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:43:00,CP_0039,CONFIG_UPDATE,268,2025-12-04 21:38:58,242,418,0533f10793c7,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:43:18,CP_0013,FIRMWARE_CHECK,1888,2025-12-04 21:43:00,18,419,09987b0c79cb,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 21:43:47,CP_0035,DELETED_ENTRY,0,2025-12-04 21:43:18,60157,420,000000000000,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,LOG_DELETION,1
2025-12-04 21:47:06,CP_0003,SYSTEM_BYPASS,13774,2025-12-04 21:43:47,199,421,0532990e5cd8,UNKNOWN_SOURCE,wget/1.21,0,644,FAKE_LOG_INJECTION,1
2025-12-04 21:49:26,CP_0031,ENERGY_UPDATE,1991,2025-12-04 21:47:06,140,422,02ddf1060ee2,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 21:49:39,CP_0037,DELETED_ENTRY,0,2025-12-04 21:49:26,57188,423,000000000000,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,LOG_DELETION,1
2025-12-04 21:52:54,CP_0007,AUTH_SUCCESS,1000,2025-12-04 21:49:39,195,424,0bf37a0ae44d,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,NORMAL,0
2019-08-02 03:13:59,CP_0044,METER_VALUE,1674,2025-12-04 21:52:54,-7200,425,04c8f4082335,AUTH_SERVICE,CSMS-Monitor/2.1,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 21:58:12,CP_0037,STATUS_CHANGE,1713,2025-12-04 21:55:25,167,426,0cd05407e55d,CSMS,OCPP/1.6J-ChargePoint,1,644,NORMAL,0
2025-12-04 22:02:10,CP_0045,AUTH_SUCCESS,333,2025-12-04 21:58:12,238,427,04f50b09a8cc,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 22:02:22,CP_0006,DELETED_ENTRY,0,2025-12-04 22:02:10,32667,428,000000000000,EVSE,OCPP/1.6J-ChargePoint,1,644,LOG_DELETION,1
2025-12-04 22:05:41,CP_0006,CONFIG_UPDATE,205,2025-12-04 22:02:22,199,429,0d1e2707acd3,AUTH_SERVICE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 22:07:20,CP_0041,CONNECTOR_STATUS,1027,2025-12-04 22:05:41,99,430,01b27e04c0d1,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:11:51,CP_0034,ENERGY_UPDATE,1387,2025-12-04 22:07:20,271,431,043cd30c4f6d,EVSE,EVSE-Controller/3.0,1,644,NORMAL,0
2025-12-04 22:12:01,CP_0011,SESSION_END,693,2025-12-04 22:11:51,10,432,0e002a07eab4,OCPP_GATEWAY,MeterService/1.5,0,644,NORMAL,0
2021-11-28 03:13:59,CP_0001,SESSION_END,2010,2025-12-04 22:12:01,-3600,433,02f7f10a51c1,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,TIMESTAMP_MANIPULATION,1
2025-12-04 22:18:25,CP_0030,METER_VALUE,1305,2025-12-04 22:16:36,109,434,0199ad05b41f,CSMS,MeterService/1.5,1,644,NORMAL,0
2018-09-11 03:13:59,CP_0019,STATUS_CHANGE,367,2025-12-04 22:18:25,-7200,435,0e5f7909bd0c,OCPP_GATEWAY,EVSE-Controller/3.0,0,644,TIMESTAMP_MANIPULATION,1
2025-12-04 22:25:06,CP_0049,STATUS_CHANGE,1716,2025-12-04 22:22:52,134,436,08de110c6e6f,AUTH_SERVICE,OCPP/1.6J-ChargePoint,0,644,NORMAL,0
2025-12-04 22:26:15,CP_0017,SESSION_END,911,2025-12-04 22:25:06,69,437,0baa1a0e24f5,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:29:56,CP_0023,FIRMWARE_CHECK,1225,2025-12-04 22:26:15,221,438,01ae730cbd2d,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:33:01,CP_0005,DELETED_ENTRY,0,2025-12-04 22:29:56,78797,439,000000000000,OCPP_GATEWAY,EVSE-Controller/3.0,1,644,LOG_DELETION,1
2025-12-04 22:35:28,CP_0012,ENERGY_UPDATE,1149,2025-12-04 22:33:01,147,440,0d51d604b875,CSMS,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:37:23,CP_0015,ENERGY_UPDATE,1837,2025-12-04 22:35:28,115,441,0585600ee840,OCPP_GATEWAY,CSMS-Monitor/2.1,1,644,NORMAL,0
2025-12-04 22:38:34,CP_0006,CONNECTOR_STATUS,1385,2025-12-04 22:37:23,71,442,01a1c10dc0f8,EVSE,MeterService/1.5,1,644,NORMAL,0
2025-12-04 22:41:25,CP_0032,CONFIG_UPDATE,1907,2025-12-04 22:38:34,171,443,05ebee0960f6,CSMS,EVSE-Controller/3.0,0,644,NORMAL,0
