timestamp,charge_point_id,connector_id,command_type,source_ip,source_type,id_tag,session_token,is_authenticated,is_authorized,response_status,can_message_id,transaction_id,energy_kwh,request_interval_ms,anomaly_type,label
2026-01-11 05:56:50,CP_12345,2,Reset,192.168.1.100,CSMS,fleet_002,session_54c12f98ac2e4e64,True,True,Accepted,0x300,6453,26.17,318,NORMAL,0
2026-01-15 08:23:01,CP_12349,2,GetConfiguration,192.168.1.101,CSMS,user_002,session_acf1758a02fe45cb,True,True,Accepted,0x302,8203,17.72,175,NORMAL,0
2026-01-04 07:24:31,CP_12349,1,RemoteStartTransaction,10.0.0.50,CSMS,admin_001,session_3869890abf0441c4,True,True,Accepted,0x200,1813,43.93,235,NORMAL,0
2026-02-09 05:08:08,CP_12346,1,RemoteStartTransaction,91.121.87.10,UNKNOWN,FAKE_001,,False,False,Accepted,0x200,,0.0,17,UNAUTHORIZED_REMOTE_START,1
2026-01-22 06:43:23,CP_12347,2,RemoteStartTransaction,192.168.1.100,CSMS,fleet_001,session_f43e68d24d1c4e40,True,True,Accepted,0x200,5762,42.48,364,NORMAL,0
2026-01-04 06:07:19,CP_12346,2,ChangeConfiguration,192.168.1.100,CSMS,user_004,session_eaf6330f0bc44a9c,True,True,Accepted,0x301,9532,17.93,473,NORMAL,0
2026-02-05 00:33:22,CP_12346,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,10.416996039170145,9,CAN_BUS_INJECTION,1
2026-01-14 06:42:32,CP_12347,1,GetConfiguration,192.168.1.100,CSMS,admin_001,session_85dd29d7ecdc43fd,True,True,Accepted,0x302,7265,11.8,160,NORMAL,0
2026-01-30 18:17:22,CP_12348,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x999,,70.51312386344092,9,CAN_BUS_INJECTION,1
2026-01-11 19:19:49,CP_12346,1,ChangeConfiguration,10.0.0.50,CSMS,user_004,session_149e74eaf6bf4324,True,True,Accepted,0x301,5548,7.48,442,NORMAL,0
2026-01-28 08:57:55,CP_12346,2,Reset,192.168.1.100,CSMS,user_005,session_f1bf54ea3818405e,True,True,Accepted,0x300,2068,26.44,232,NORMAL,0
2026-02-02 02:31:32,CP_12349,2,GetConfiguration,185.220.101.1,EXTERNAL,user_005,,False,False,Rejected,0x302,,0.0,10,UNKNOWN_IP_COMMAND,1
2026-02-10 17:02:25,CP_12345,2,RemoteStopTransaction,91.121.87.10,CSMS,user_003,,True,False,Rejected,0x201,19,0.0,62,SESSIONLESS_COMMAND,1
2026-02-09 16:27:18,CP_12345,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,11.191309747966505,1,CAN_BUS_INJECTION,1
2026-01-21 23:58:39,CP_12349,1,RemoteStartTransaction,10.0.0.50,CSMS,user_003,session_179fa1ca3c6d45da,True,True,Accepted,0x200,5990,24.58,131,NORMAL,0
2026-01-16 21:41:51,CP_12347,1,RemoteStopTransaction,192.168.1.101,CSMS,user_003,session_84f4784d5a114a15,True,True,Accepted,0x201,5085,12.82,279,NORMAL,0
2026-01-10 15:00:58,CP_12345,1,RemoteStartTransaction,192.168.1.100,CSMS,user_003,session_ff4885b5d52d49d8,True,True,Accepted,0x200,2074,31.37,271,NORMAL,0
2026-01-05 01:57:27,CP_12349,2,GetConfiguration,10.0.0.50,CSMS,user_005,session_a6f7a62269d1461c,True,True,Accepted,0x302,3213,41.81,311,NORMAL,0
2026-01-08 19:57:23,CP_12349,1,RemoteStopTransaction,192.168.1.101,CSMS,fleet_002,session_4222c707abc74cd4,True,True,Accepted,0x201,6804,6.28,177,NORMAL,0
2026-01-27 18:00:55,CP_12345,2,Reset,192.168.1.101,CSMS,fleet_001,session_3f4ff1b684e64b6d,True,True,Accepted,0x300,9537,9.87,185,NORMAL,0
2026-02-02 21:44:17,CP_12349,1,Reset,unknown,EXTERNAL,user_004,,True,False,Rejected,0x300,88,0.0,57,SESSIONLESS_COMMAND,1
2026-01-28 23:41:09,CP_12349,2,ChangeConfiguration,192.168.1.100,CSMS,user_005,session_fa7cd55a7c814281,True,True,Accepted,0x301,8843,36.22,376,NORMAL,0
2026-01-31 01:51:21,CP_12347,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,10.88558387945432,10,CAN_BUS_INJECTION,1
2026-01-16 00:53:47,CP_12346,1,Reset,10.0.0.50,CSMS,user_003,session_21fc476a67134d5e,True,True,Accepted,0x300,2341,15.82,443,NORMAL,0
2026-01-13 21:59:20,CP_12347,1,RemoteStopTransaction,192.168.1.100,CSMS,admin_001,session_eba7a5e84c314b35,True,True,Accepted,0x201,1847,9.08,441,NORMAL,0
2026-01-15 00:02:42,CP_12345,2,RemoteStopTransaction,192.168.1.101,CSMS,user_001,session_edacd5288b1d4ef4,True,True,Accepted,0x201,4131,12.74,181,NORMAL,0
2026-02-03 07:38:43,CP_12345,2,RemoteStartTransaction,185.220.101.1,UNKNOWN,STOLEN_002,,False,False,Accepted,0x200,,0.0,16,UNAUTHORIZED_REMOTE_START,1
2026-01-18 16:27:26,CP_12348,2,RemoteStartTransaction,192.168.1.100,CSMS,admin_001,session_8f935d3a3e304c36,True,True,Accepted,0x200,5485,22.31,170,NORMAL,0
2026-02-07 01:36:56,CP_12348,2,GetConfiguration,10.0.0.50,EXTERNAL,CLONE_003,,False,False,Rejected,0x200,,0.0,200,FAKE_ID_TAG,1
2026-01-21 10:39:25,CP_12345,2,Reset,192.168.1.101,CSMS,admin_001,session_d950a007409f4ea0,True,True,Accepted,0x300,3280,46.92,157,NORMAL,0
2026-02-06 11:09:30,CP_12349,1,ChangeConfiguration,45.33.32.156,EXTERNAL,fleet_001,,False,False,Rejected,0x301,,0.0,29,UNKNOWN_IP_COMMAND,1
2026-01-19 01:20:54,CP_12349,2,RemoteStartTransaction,192.168.1.100,CSMS,fleet_001,session_b390ce90b56345ed,True,True,Accepted,0x200,9897,24.08,149,NORMAL,0
2026-01-29 05:20:28,CP_12345,1,GetConfiguration,10.0.0.50,CSMS,user_001,session_fa398ad06c984ab2,True,True,Accepted,0x302,6819,8.82,445,NORMAL,0
2026-01-02 11:48:01,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,fleet_002,session_fe751740a8b24164,True,True,Accepted,0x301,8343,23.12,408,NORMAL,0
2026-01-22 13:38:53,CP_12347,1,GetConfiguration,192.168.1.101,CSMS,user_001,session_848bbe3cd2d647cf,True,True,Accepted,0x302,4993,46.05,370,NORMAL,0
2026-01-24 23:54:04,CP_12349,1,GetConfiguration,192.168.1.101,CSMS,fleet_001,session_5260a1ed579a41c1,True,True,Accepted,0x302,9975,16.79,259,NORMAL,0
2026-01-09 13:09:20,CP_12348,2,ChangeConfiguration,192.168.1.100,CSMS,user_001,session_4741e2533dc54c43,True,True,Accepted,0x301,2118,48.3,152,NORMAL,0
2026-01-16 17:43:16,CP_12348,1,Reset,192.168.1.100,CSMS,admin_001,session_4f9a15d9b9a74839,True,True,Accepted,0x300,6011,38.48,355,NORMAL,0
2026-01-15 01:08:09,CP_12349,2,Reset,192.168.1.101,CSMS,fleet_002,session_3dc87c5e245f4181,True,True,Accepted,0x300,3492,29.48,441,NORMAL,0
2026-01-21 02:09:06,CP_12345,2,RemoteStartTransaction,10.0.0.50,CSMS,user_004,session_d9856c9b4ac04646,True,True,Accepted,0x200,4888,25.72,446,NORMAL,0
2026-01-05 03:45:35,CP_12346,2,RemoteStopTransaction,10.0.0.50,CSMS,user_004,session_0c7a71925f61405a,True,True,Accepted,0x201,7831,44.37,440,NORMAL,0
2026-01-08 17:30:16,CP_12346,1,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_3dba72f600a04e3a,True,True,Accepted,0x302,6382,24.17,434,NORMAL,0
2026-02-02 16:27:12,CP_12346,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x999,,8.562829445938668,10,CAN_BUS_INJECTION,1
2026-01-04 05:07:22,CP_12349,2,ChangeConfiguration,10.0.0.50,CSMS,user_002,session_551dd78048934c4f,True,True,Accepted,0x301,3580,42.04,237,NORMAL,0
2026-02-09 08:25:20,CP_12348,2,ChangeConfiguration,192.168.1.100,CSMS,fleet_002,,True,False,Rejected,0x301,15,0.0,134,SESSIONLESS_COMMAND,1
2026-01-28 09:00:47,CP_12348,2,Reset,192.168.1.100,CSMS,fleet_001,session_8d3ff1ff532844da,True,True,Accepted,0x300,6046,43.22,422,NORMAL,0
2026-02-07 22:14:17,CP_12347,1,RemoteStopTransaction,unknown,EXTERNAL,fleet_001,,False,False,Accepted,0x201,,0.0,10,UNKNOWN_IP_COMMAND,1
2026-02-11 12:00:36,CP_12349,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,88.46282713748272,3,CAN_BUS_INJECTION,1
2026-02-04 08:33:13,CP_12347,1,RemoteStartTransaction,0.0.0.0,UNKNOWN,UNKNOWN,,False,False,Accepted,0x200,,0.0,30,UNAUTHORIZED_REMOTE_START,1
2026-01-14 12:47:22,CP_12349,1,Reset,192.168.1.100,CSMS,user_002,session_1fb64f9ac2244d70,True,True,Accepted,0x300,8383,43.97,358,NORMAL,0
2026-01-27 02:22:09,CP_12346,2,ChangeConfiguration,10.0.0.50,CSMS,user_005,session_bba9842721e54515,True,True,Accepted,0x301,8285,18.36,390,NORMAL,0
2026-01-20 21:29:21,CP_12346,1,RemoteStopTransaction,192.168.1.101,CSMS,user_004,session_921fe9b7e90343da,True,True,Accepted,0x201,3330,31.54,224,NORMAL,0
2026-01-31 00:24:11,CP_12346,2,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,51.814116411280544,4,CAN_BUS_INJECTION,1
2026-01-09 01:26:54,CP_12349,1,GetConfiguration,192.168.1.100,CSMS,user_001,session_35a32e85fec74a63,True,True,Accepted,0x302,4462,39.53,153,NORMAL,0
2026-01-13 15:15:13,CP_12347,2,RemoteStopTransaction,10.0.0.50,CSMS,fleet_001,session_64e0ba685ade4e12,True,True,Accepted,0x201,4669,30.18,465,NORMAL,0
2026-01-04 00:22:48,CP_12349,2,RemoteStopTransaction,10.0.0.50,CSMS,user_002,session_91f02967e7294c62,True,True,Accepted,0x201,3475,7.09,240,NORMAL,0
2026-01-15 11:09:40,CP_12345,2,RemoteStopTransaction,10.0.0.50,CSMS,admin_001,session_20272802c9664cf9,True,True,Accepted,0x201,9886,7.17,420,NORMAL,0
2026-01-05 06:49:13,CP_12347,1,ChangeConfiguration,10.0.0.50,CSMS,user_004,session_98ff15ee05874da1,True,True,Accepted,0x301,4907,46.74,184,NORMAL,0
2026-02-06 13:53:02,CP_12346,2,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,73.32057735480538,8,CAN_BUS_INJECTION,1
2026-02-07 07:29:48,CP_12345,2,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x200,,20.11981180092105,10,CAN_BUS_INJECTION,1
2026-02-03 17:59:05,CP_12345,1,Reset,unknown,EXTERNAL,FAKE_001,,False,False,Accepted,0x300,,0.0,18,UNKNOWN_IP_COMMAND,1
2026-02-06 20:58:25,CP_12349,1,GetConfiguration,91.121.87.10,EXTERNAL,FAKE_001,,False,False,Rejected,0x302,,0.0,17,UNKNOWN_IP_COMMAND,1
2026-01-20 15:31:55,CP_12346,1,RemoteStartTransaction,10.0.0.50,CSMS,user_005,session_83d2e8e09fc849ee,True,True,Accepted,0x200,4739,28.31,131,NORMAL,0
2026-01-30 06:27:32,CP_12349,1,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,6.770539705232393,10,CAN_BUS_INJECTION,1
2026-01-26 07:20:06,CP_12349,1,ChangeConfiguration,10.0.0.50,CSMS,user_002,session_1f901f79036341e0,True,True,Accepted,0x301,1163,24.88,441,NORMAL,0
2026-01-13 16:44:18,CP_12348,2,RemoteStopTransaction,192.168.1.100,CSMS,user_001,session_bf48955b001a42a2,True,True,Accepted,0x201,3803,10.36,356,NORMAL,0
2026-02-02 12:06:38,CP_12349,2,Reset,192.168.1.100,EXTERNAL,fleet_002,,True,False,Accepted,0x300,85,0.0,96,SESSIONLESS_COMMAND,1
2026-01-26 00:43:13,CP_12347,1,ChangeConfiguration,192.168.1.100,CSMS,user_001,session_5b40189ae4314345,True,True,Accepted,0x301,7344,40.85,458,NORMAL,0
2026-01-11 08:26:20,CP_12346,1,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_682e2beae39a495d,True,True,Accepted,0x302,7645,43.62,353,NORMAL,0
2026-02-10 15:23:18,CP_12347,1,RemoteStartTransaction,unknown,UNKNOWN,STOLEN_002,,False,False,Accepted,0x200,,0.0,47,UNAUTHORIZED_REMOTE_START,1
2026-01-28 20:31:29,CP_12349,1,RemoteStartTransaction,192.168.1.101,CSMS,user_002,session_f2376186da574a13,True,True,Accepted,0x200,3769,32.23,110,NORMAL,0
2026-01-31 10:13:42,CP_12345,2,GetConfiguration,45.33.32.156,EXTERNAL,STOLEN_002,,False,False,Accepted,0x302,,0.0,9,UNKNOWN_IP_COMMAND,1
2026-02-02 11:50:53,CP_12346,1,RemoteStartTransaction,unknown,UNKNOWN,STOLEN_002,,False,False,Accepted,0x200,,0.0,43,UNAUTHORIZED_REMOTE_START,1
2026-01-22 11:18:35,CP_12348,1,GetConfiguration,10.0.0.50,CSMS,fleet_002,session_3696c8d42d8047bb,True,True,Accepted,0x302,8933,6.66,250,NORMAL,0
2026-01-16 02:37:35,CP_12348,1,Reset,192.168.1.100,CSMS,user_004,session_96811df276ba4c68,True,True,Accepted,0x300,3781,47.46,105,NORMAL,0
2026-01-31 14:28:39,CP_12345,2,ChangeConfiguration,185.220.101.1,EXTERNAL,admin_001,,True,False,Rejected,0x301,13,0.0,97,SESSIONLESS_COMMAND,1
2026-01-10 10:48:02,CP_12349,2,ChangeConfiguration,10.0.0.50,CSMS,user_005,session_95e89138641f483e,True,True,Accepted,0x301,1702,13.53,282,NORMAL,0
2026-01-25 10:41:16,CP_12349,2,RemoteStopTransaction,192.168.1.101,CSMS,user_005,session_0f902b0c806f4ff7,True,True,Accepted,0x201,7856,7.86,209,NORMAL,0
2026-02-01 09:51:19,CP_12345,2,RemoteStartTransaction,45.33.32.156,UNKNOWN,NULL,,False,False,Rejected,0x200,,0.0,49,UNAUTHORIZED_REMOTE_START,1
2026-01-27 06:10:53,CP_12347,2,RemoteStopTransaction,10.0.0.50,CSMS,user_005,session_19cd0cdb95ad4587,True,True,Accepted,0x201,2473,34.21,103,NORMAL,0
2026-01-11 18:22:44,CP_12348,2,RemoteStopTransaction,192.168.1.101,CSMS,user_002,session_282deb79b9d14bc2,True,True,Accepted,0x201,2177,29.64,271,NORMAL,0
2026-01-14 18:41:14,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,user_005,session_893bc9ea5eeb45f7,True,True,Accepted,0x301,4474,17.44,468,NORMAL,0
2026-02-06 04:39:37,CP_12347,1,ChangeConfiguration,unknown,EXTERNAL,fleet_002,,False,False,Accepted,0x301,,0.0,10,UNKNOWN_IP_COMMAND,1
2026-01-23 21:21:13,CP_12346,2,GetConfiguration,192.168.1.101,CSMS,user_004,session_cc01af67e83a4521,True,True,Accepted,0x302,4598,19.2,335,NORMAL,0
2026-01-14 07:36:07,CP_12345,2,ChangeConfiguration,10.0.0.50,CSMS,user_002,session_c2c49c8a1fd44309,True,True,Accepted,0x301,7425,6.77,379,NORMAL,0
2026-01-31 16:09:24,CP_12347,2,Reset,91.121.87.10,EXTERNAL,STOLEN_002,session_122c90e105344308,True,False,Rejected,0x200,,0.0,66,FAKE_ID_TAG,1
2026-01-31 13:27:52,CP_12346,2,RemoteStartTransaction,0.0.0.0,CSMS,NULL,session_bc0e82b85ae845f9,True,False,Rejected,0x200,,0.0,54,FAKE_ID_TAG,1
2026-01-14 15:50:49,CP_12349,1,GetConfiguration,10.0.0.50,CSMS,fleet_001,session_5d7834dcfd304ee8,True,True,Accepted,0x302,1697,27.51,433,NORMAL,0
2026-01-30 23:28:21,CP_12347,2,ChangeConfiguration,91.121.87.10,EXTERNAL,user_003,,True,False,Rejected,0x301,33,0.0,78,SESSIONLESS_COMMAND,1
2026-01-07 21:29:31,CP_12347,1,RemoteStartTransaction,192.168.1.101,CSMS,user_002,session_35f71e3e03dd46c8,True,True,Accepted,0x200,6064,41.98,327,NORMAL,0
2026-01-17 23:27:27,CP_12347,2,Reset,192.168.1.101,CSMS,user_001,session_268a3fa2cc464330,True,True,Accepted,0x300,7900,49.28,387,NORMAL,0
2026-01-04 03:14:26,CP_12346,2,RemoteStopTransaction,10.0.0.50,CSMS,admin_001,session_9cc3f4bb10664b72,True,True,Accepted,0x201,7239,46.9,463,NORMAL,0
2026-02-02 07:47:56,CP_12347,2,RemoteStartTransaction,185.220.101.1,UNKNOWN,STOLEN_002,,False,False,Accepted,0x200,,0.0,15,UNAUTHORIZED_REMOTE_START,1
2026-02-04 15:54:27,CP_12346,2,RemoteStartTransaction,185.220.101.1,EXTERNAL,NULL,session_e585911ecf294e66,False,False,Rejected,0x200,,0.0,149,FAKE_ID_TAG,1
2026-01-23 17:36:38,CP_12345,1,Reset,192.168.1.101,CSMS,admin_001,session_394a903003bf48b4,True,True,Accepted,0x300,2873,23.25,187,NORMAL,0
2026-01-06 20:48:59,CP_12347,1,Reset,192.168.1.100,CSMS,user_002,session_ece99fcc3cfa470c,True,True,Accepted,0x300,2223,6.36,336,NORMAL,0
2026-01-29 21:09:19,CP_12349,1,RemoteStartTransaction,192.168.1.100,CSMS,user_001,session_10570bbf3ea743f1,True,True,Accepted,0x200,1987,17.37,216,NORMAL,0
2026-02-09 19:08:43,CP_12345,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,34.47014993058646,10,CAN_BUS_INJECTION,1
2026-02-02 15:42:49,CP_12347,1,GetConfiguration,185.220.101.1,CSMS,FAKE_001,session_7f7a7616eb0548d4,False,False,Rejected,0x200,,0.0,102,FAKE_ID_TAG,1
2026-01-24 03:31:22,CP_12347,1,RemoteStopTransaction,192.168.1.100,CSMS,user_003,session_d3c037d4356b49ad,True,True,Accepted,0x201,5182,20.05,396,NORMAL,0
2026-02-03 20:00:19,CP_12346,2,ChangeConfiguration,91.121.87.10,EXTERNAL,CLONE_003,session_fcce7dec9c114cb2,False,False,Rejected,0x200,,0.0,155,FAKE_ID_TAG,1
2026-01-07 05:15:01,CP_12349,1,Reset,192.168.1.100,CSMS,user_005,session_e96b52f606b446c1,True,True,Accepted,0x300,2910,11.92,398,NORMAL,0
2026-02-03 06:16:16,CP_12348,2,GetConfiguration,185.220.101.1,CSMS,STOLEN_002,session_c00c90a6fe4649af,False,False,Rejected,0x200,,0.0,169,FAKE_ID_TAG,1
2026-02-07 05:49:09,CP_12348,2,ChangeConfiguration,unknown,EXTERNAL,user_005,,False,False,Rejected,0x301,,0.0,11,UNKNOWN_IP_COMMAND,1
2026-01-31 06:24:07,CP_12345,2,ChangeConfiguration,45.33.32.156,EXTERNAL,user_002,,False,False,Accepted,0x301,,0.0,8,UNKNOWN_IP_COMMAND,1
2026-01-07 20:15:48,CP_12346,1,RemoteStartTransaction,192.168.1.100,CSMS,user_004,session_dd86be381afc4926,True,True,Accepted,0x200,5417,24.62,324,NORMAL,0
2026-01-28 14:56:21,CP_12347,2,ChangeConfiguration,192.168.1.100,CSMS,admin_001,session_88be5872da30495c,True,True,Accepted,0x301,9965,25.41,254,NORMAL,0
2026-01-23 04:10:32,CP_12346,1,RemoteStartTransaction,10.0.0.50,CSMS,fleet_002,session_9356b415133443ab,True,True,Accepted,0x200,2756,24.09,434,NORMAL,0
2026-01-12 20:49:18,CP_12346,2,GetConfiguration,192.168.1.101,CSMS,fleet_002,session_3f915ffcd9a54515,True,True,Accepted,0x302,1141,39.08,275,NORMAL,0
2026-01-15 07:49:42,CP_12345,2,Reset,192.168.1.100,CSMS,user_002,session_b64334f9a3364d62,True,True,Accepted,0x300,5332,35.95,365,NORMAL,0
2026-01-07 06:29:30,CP_12346,2,Reset,192.168.1.100,CSMS,fleet_002,session_ba30d0ef03ce4ab7,True,True,Accepted,0x300,4870,41.51,277,NORMAL,0
2026-01-06 06:49:59,CP_12345,1,RemoteStopTransaction,10.0.0.50,CSMS,user_002,session_71aca111716d4259,True,True,Accepted,0x201,2973,46.22,411,NORMAL,0
2026-01-15 02:58:33,CP_12349,2,RemoteStopTransaction,192.168.1.100,CSMS,user_003,session_3414c5baf4434b85,True,True,Accepted,0x201,7279,44.19,451,NORMAL,0
2026-01-04 11:18:35,CP_12345,1,RemoteStopTransaction,192.168.1.101,CSMS,admin_001,session_1281276af7314e51,True,True,Accepted,0x201,8600,38.93,342,NORMAL,0
2026-01-15 13:54:08,CP_12349,1,RemoteStopTransaction,192.168.1.101,CSMS,user_002,session_801b9a529f5c4ca3,True,True,Accepted,0x201,5919,34.36,144,NORMAL,0
2026-01-25 20:35:53,CP_12347,1,GetConfiguration,192.168.1.101,CSMS,user_003,session_f2397df177de4b13,True,True,Accepted,0x302,6136,48.66,383,NORMAL,0
2026-01-12 04:52:23,CP_12345,2,GetConfiguration,192.168.1.100,CSMS,user_005,session_15d95c6e59ea472b,True,True,Accepted,0x302,8953,11.93,243,NORMAL,0
2026-02-08 15:19:30,CP_12347,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x999,,7.785014955849534,5,CAN_BUS_INJECTION,1
2026-01-24 07:26:07,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,fleet_002,session_c727c0185cc74f26,True,True,Accepted,0x301,7897,32.63,206,NORMAL,0
2026-01-07 17:56:18,CP_12348,2,RemoteStopTransaction,192.168.1.100,CSMS,user_004,session_b8e6a3d64ed94838,True,True,Accepted,0x201,8383,49.51,385,NORMAL,0
2026-01-22 09:49:10,CP_12347,2,RemoteStartTransaction,10.0.0.50,CSMS,fleet_001,session_19b3462692724936,True,True,Accepted,0x200,3160,29.06,248,NORMAL,0
2026-01-27 14:46:48,CP_12345,2,RemoteStartTransaction,192.168.1.101,CSMS,fleet_001,session_3a76f404aa144407,True,True,Accepted,0x200,2882,15.97,313,NORMAL,0
2026-01-25 08:55:19,CP_12346,1,Reset,192.168.1.101,CSMS,user_002,session_b0e75e34057e4f6a,True,True,Accepted,0x300,2514,13.04,347,NORMAL,0
2026-01-29 19:19:43,CP_12348,2,ChangeConfiguration,192.168.1.100,CSMS,user_004,session_0e64bc2e30634176,True,True,Accepted,0x301,4785,14.21,197,NORMAL,0
2026-02-09 20:54:59,CP_12349,1,RemoteStopTransaction,185.220.101.1,EXTERNAL,user_005,,True,False,Accepted,0x201,91,0.0,121,SESSIONLESS_COMMAND,1
2026-01-27 04:58:42,CP_12346,2,Reset,10.0.0.50,CSMS,user_003,session_bbc3d78840b942f3,True,True,Accepted,0x300,8635,11.31,204,NORMAL,0
2026-01-02 15:27:04,CP_12347,1,RemoteStartTransaction,192.168.1.101,CSMS,user_005,session_3f07f19a95194588,True,True,Accepted,0x200,2837,35.23,198,NORMAL,0
2026-02-03 11:06:56,CP_12348,2,ChangeConfiguration,185.220.101.1,EXTERNAL,FAKE_001,,False,False,Rejected,0x301,,0.0,9,UNKNOWN_IP_COMMAND,1
2026-01-17 09:50:17,CP_12346,2,Reset,192.168.1.100,CSMS,user_003,session_dab9f7c4955a4cb9,True,True,Accepted,0x300,5121,42.75,407,NORMAL,0
2026-01-15 22:46:49,CP_12345,1,ChangeConfiguration,192.168.1.101,CSMS,user_002,session_194e47bd116143ef,True,True,Accepted,0x301,3018,49.48,199,NORMAL,0
2026-02-04 14:26:25,CP_12349,2,GetConfiguration,192.168.1.101,CSMS,STOLEN_002,session_a0907cfda094482d,True,False,Rejected,0x200,,0.0,126,FAKE_ID_TAG,1
2026-01-11 21:45:01,CP_12347,2,RemoteStartTransaction,10.0.0.50,CSMS,admin_001,session_1527b2f8e37e4c17,True,True,Accepted,0x200,2526,40.94,231,NORMAL,0
2026-01-22 08:28:09,CP_12347,1,Reset,10.0.0.50,CSMS,user_005,session_671725e2ca86430d,True,True,Accepted,0x300,7247,38.95,231,NORMAL,0
2026-02-04 00:38:15,CP_12346,2,GetConfiguration,unknown,EXTERNAL,FAKE_001,,False,False,Rejected,0x302,,0.0,16,UNKNOWN_IP_COMMAND,1
2026-01-17 12:11:49,CP_12346,1,RemoteStartTransaction,10.0.0.50,CSMS,fleet_001,session_3839377d133b49cf,True,True,Accepted,0x200,1965,17.6,163,NORMAL,0
2026-01-13 11:54:52,CP_12348,1,GetConfiguration,192.168.1.100,CSMS,user_005,session_89eb50efffbd446b,True,True,Accepted,0x302,2781,42.58,243,NORMAL,0
2026-01-20 19:25:24,CP_12345,1,Reset,192.168.1.101,CSMS,fleet_001,session_5c73cd3717764a57,True,True,Accepted,0x300,2637,39.51,294,NORMAL,0
2026-01-14 23:20:01,CP_12348,1,RemoteStartTransaction,192.168.1.100,CSMS,user_004,session_9962ff79cdee4efd,True,True,Accepted,0x200,4521,11.32,367,NORMAL,0
2026-02-06 09:24:31,CP_12345,1,ChangeConfiguration,10.0.0.50,CSMS,user_005,,True,False,Rejected,0x301,43,0.0,92,SESSIONLESS_COMMAND,1
2026-02-07 20:40:02,CP_12347,99,DIRECT_CAN_INJECTION,CAN_BUS,CAN_DIRECT,,,False,False,N/A,0x201,,59.614185710935274,7,CAN_BUS_INJECTION,1
2026-01-15 16:22:31,CP_12349,1,GetConfiguration,192.168.1.101,CSMS,user_003,session_278b13e512d54584,True,True,Accepted,0x302,4660,12.61,330,NORMAL,0
2026-01-19 02:04:57,CP_12348,1,ChangeConfiguration,192.168.1.101,CSMS,user_001,session_473a595c9e4e4a79,True,True,Accepted,0x301,7123,27.66,488,NORMAL,0
2026-01-01 08:15:51,CP_12345,2,Reset,192.168.1.101,CSMS,user_004,session_892a99846ee649e1,True,True,Accepted,0x300,2676,25.22,310,NORMAL,0
2026-01-21 08:24:53,CP_12349,1,RemoteStopTransaction,10.0.0.50,CSMS,fleet_002,session_43fe602e131748fe,True,True,Accepted,0x201,9932,20.01,207,NORMAL,0
2026-01-18 21:22:07,CP_12347,1,Reset,192.168.1.100,CSMS,user_004,session_dda342bae2b441c1,True,True,Accepted,0x300,3489,29.48,430,NORMAL,0
2026-02-03 15:43:38,CP_12347,1,RemoteStartTransaction,45.33.32.156,UNKNOWN,CLONE_003,,False,False,Rejected,0x200,,0.0,24,UNAUTHORIZED_REMOTE_START,1
2026-01-07 15:32:38,CP_12347,2,RemoteStopTransaction,10.0.0.50,CSMS,user_003,session_e2750308356147ae,True,True,Accepted,0x201,7298,43.64,129,NORMAL,0
2026-02-04 23:39:29,CP_12347,2,Reset,0.0.0.0,EXTERNAL,user_005,,True,False,Accepted,0x300,85,0.0,103,SESSIONLESS_COMMAND,1
2026-01-13 08:18:55,CP_12348,2,Reset,10.0.0.50,CSMS,admin_001,session_a234ff8b6523461b,True,True,Accepted,0x300,1822,12.8,132,NORMAL,0
2026-01-10 02:58:30,CP_12349,1,ChangeConfiguration,10.0.0.50,CSMS,user_005,session_352e2fbf413d485a,True,True,Accepted,0x301,5415,26.78,405,NORMAL,0
2026-02-10 00:11:06,CP_12345,1,ChangeConfiguration,91.121.87.10,EXTERNAL,user_004,,True,False,Rejected,0x301,4,0.0,131,SESSIONLESS_COMMAND,1
2026-01-26 10:15:42,CP_12349,2,RemoteStopTransaction,192.168.1.101,CSMS,fleet_002,session_9adb12462e504f8a,True,True,Accepted,0x201,7387,23.83,392,NORMAL,0
