timestamp,charge_point_id,command_type,voltage,current_amp,temperature,state_of_charge,power_kw,max_allowed_current,max_allowed_temp,max_allowed_voltage,current_deviation,temp_deviation,voltage_deviation,is_rapid_charging,command_source,anomaly_type,risk_level,label
2025-01-05T04:47:00.000Z,CP_007,ChangeConfiguration,416.92,30.87,44.0,53.8,20.44,45.22,67.4,453.89,14.35,23.4,36.97,1,csms,normal,none,0
2025-01-03T05:51:41.000Z,CP_015,RemoteStartTransaction,415.74,27.13,43.3,63.0,14.03,36.37,65.6,443.43,9.24,22.3,27.69,0,local,normal,none,0
2025-01-02T02:08:24.000Z,CP_007,UpdateFirmware,405.71,28.76,26.2,94.5,15.34,33.96,41.9,439.98,5.2,15.7,34.27,1,local,normal,none,0
2025-01-05T07:40:09.000Z,CP_008,ChangeConfiguration,381.36,19.85,32.2,68.5,21.34,31.38,47.8,415.2,11.53,15.6,33.84,1,local,normal,none,0
2025-01-03T10:32:12.000Z,CP_018,SetChargingProfile,417.05,16.34,26.2,55.0,12.27,25.27,38.6,443.99,8.93,12.4,26.94,1,local,normal,none,0
2025-01-01T20:52:14.000Z,CP_019,ChangeConfiguration,403.92,26.76,28.0,35.6,9.49,38.36,41.3,429.93,11.6,13.3,26.01,0,local,normal,none,0
2025-01-06T16:54:21.000Z,CP_012,RemoteStartTransaction,411.42,117.67,33.3,42.6,48.41,32.0,55.0,440.0,-85.67,21.7,28.58,1,manipulated,overcurrent_attack,critical,1
2025-01-05T15:50:24.000Z,CP_004,RemoteStartTransaction,401.06,27.11,91.9,68.2,12.62,32.0,55.0,440.0,4.89,-36.9,38.94,1,manipulated,temperature_limit_bypass,critical,1
2025-01-03T02:46:43.000Z,CP_015,ChangeConfiguration,410.11,25.2,22.3,46.7,18.88,31.68,37.3,439.63,6.48,15.0,29.52,1,local,normal,none,0
2025-01-02T09:23:00.000Z,CP_017,ChangeConfiguration,411.32,27.53,24.2,20.8,18.8,35.22,47.5,446.75,7.69,23.3,35.43,1,local,normal,none,0
2025-01-03T17:53:37.000Z,CP_010,SetChargingProfile,381.82,27.83,34.1,35.6,13.17,34.06,46.2,412.95,6.23,12.1,31.13,1,csms,normal,none,0
2025-01-05T17:40:17.000Z,CP_012,UpdateFirmware,380.46,17.87,23.1,64.5,20.66,25.12,41.9,420.21,7.25,18.8,39.75,1,csms,normal,none,0
2025-01-06T17:31:35.000Z,CP_018,RemoteStartTransaction,399.7,24.58,25.8,17.1,17.84,34.85,47.4,435.93,10.27,21.6,36.23,0,csms,normal,none,0
2025-01-05T06:46:27.000Z,CP_016,ChangeConfiguration,390.1,21.97,147.4,67.7,11.78,32.0,55.0,440.0,10.03,-92.4,49.9,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T01:14:32.000Z,CP_017,UpdateFirmware,392.07,26.29,20.8,94.9,19.77,35.55,32.4,426.32,9.26,11.6,34.25,0,csms,normal,none,0
2025-01-01T17:40:12.000Z,CP_009,Reset,385.01,20.85,33.3,52.7,9.86,35.27,45.6,418.18,14.42,12.3,33.17,1,csms,normal,none,0
2025-01-01T21:38:54.000Z,CP_015,SetChargingProfile,381.39,17.08,39.5,41.1,12.99,27.75,58.6,414.97,10.67,19.1,33.58,1,local,normal,none,0
2025-01-02T15:35:49.000Z,CP_003,SetChargingProfile,461.92,90.64,71.6,59.7,41.87,32.0,55.0,440.0,-58.64,-16.6,-21.92,1,manipulated,combined_attack,critical,1
2025-01-06T00:30:19.000Z,CP_009,SetChargingProfile,392.92,24.64,104.4,66.8,8.81,32.0,55.0,440.0,7.36,-49.4,47.08,1,manipulated,temperature_limit_bypass,critical,1
2025-01-03T06:55:03.000Z,CP_005,ChangeConfiguration,385.49,19.2,30.2,58.4,20.64,28.78,44.9,419.8,9.58,14.7,34.31,1,local,normal,none,0
2025-01-01T22:22:42.000Z,CP_003,RemoteStartTransaction,402.0,20.65,27.5,23.4,17.76,32.65,40.1,429.23,12.0,12.6,27.23,0,csms,normal,none,0
2025-01-06T08:39:39.000Z,CP_003,RemoteStartTransaction,402.82,67.37,20.6,112.5,9.83,32.0,55.0,440.0,-35.37,34.4,37.18,1,manipulated,battery_overcharge,critical,1
2025-01-01T03:58:07.000Z,CP_013,SetChargingProfile,417.24,28.3,43.7,88.9,9.68,43.0,61.9,447.39,14.7,18.2,30.15,1,local,normal,none,0
2025-01-02T18:43:08.000Z,CP_016,RemoteStartTransaction,398.51,21.74,27.6,56.9,9.97,32.81,50.2,435.68,11.07,22.6,37.17,0,local,normal,none,0
2025-01-03T09:09:42.000Z,CP_018,UpdateFirmware,391.66,25.85,31.2,27.5,20.21,33.85,53.1,425.25,8.0,21.9,33.59,1,csms,normal,none,0
2025-01-05T02:41:37.000Z,CP_011,ChangeConfiguration,410.88,58.94,26.9,113.4,20.12,32.0,55.0,440.0,-26.94,28.1,29.12,1,manipulated,battery_overcharge,critical,1
2025-01-01T11:48:08.000Z,CP_017,Reset,402.47,21.11,31.7,32.7,11.02,27.08,46.1,430.15,5.97,14.4,27.68,1,csms,normal,none,0
2025-01-02T16:46:54.000Z,CP_008,SetChargingProfile,406.61,397.28,37.0,37.5,161.54,32.0,55.0,440.0,-365.28,18.0,33.39,1,manipulated,overcurrent_attack,critical,1
2025-01-03T11:24:29.000Z,CP_014,ChangeConfiguration,415.2,25.91,28.5,89.7,18.83,35.45,43.4,439.05,9.54,14.9,23.85,0,csms,normal,none,0
2025-01-01T13:50:49.000Z,CP_014,RemoteStartTransaction,393.6,28.6,26.7,10.2,18.0,41.97,45.4,426.8,13.37,18.7,33.2,1,local,normal,none,0
2025-01-03T14:48:31.000Z,CP_009,ChangeConfiguration,539.16,23.11,39.7,69.5,12.46,32.0,55.0,440.0,8.89,15.3,-99.16,1,manipulated,voltage_spike,high,1
2025-01-02T04:49:00.000Z,CP_006,RemoteStartTransaction,417.96,18.67,25.3,26.4,8.02,24.45,45.5,442.0,5.78,20.2,24.04,1,local,normal,none,0
2025-01-01T01:30:55.000Z,CP_013,SetChargingProfile,419.24,20.06,20.4,77.0,12.43,32.39,39.8,454.67,12.33,19.4,35.43,0,csms,normal,none,0
2025-01-01T04:15:44.000Z,CP_019,RemoteStartTransaction,394.76,24.86,28.6,94.7,15.44,33.38,45.4,420.89,8.52,16.8,26.13,0,csms,normal,none,0
2025-01-02T14:50:18.000Z,CP_020,UpdateFirmware,383.46,28.24,30.9,43.6,17.05,37.98,48.9,406.19,9.74,18.0,22.73,1,csms,normal,none,0
2025-01-01T04:38:20.000Z,CP_003,UpdateFirmware,385.05,25.99,34.6,70.5,12.96,36.96,49.0,415.16,10.97,14.4,30.11,0,csms,normal,none,0
2025-01-02T19:50:36.000Z,CP_018,SetChargingProfile,407.77,18.77,36.7,72.8,17.79,32.14,48.4,439.69,13.37,11.7,31.92,0,local,normal,none,0
2025-01-02T19:28:07.000Z,CP_020,ChangeConfiguration,536.36,19.78,20.5,11.5,10.61,32.0,55.0,440.0,12.22,34.5,-96.36,1,manipulated,voltage_spike,high,1
2025-01-02T08:36:58.000Z,CP_011,Reset,395.54,18.88,28.0,28.6,20.48,31.67,38.9,435.37,12.79,10.9,39.83,1,csms,normal,none,0
2025-01-05T05:22:13.000Z,CP_003,UpdateFirmware,406.06,20.83,40.1,46.8,15.28,27.83,56.1,438.56,7.0,16.0,32.5,0,csms,normal,none,0
2025-01-03T23:46:14.000Z,CP_006,SetChargingProfile,390.24,16.25,36.4,83.8,21.11,27.08,57.2,424.0,10.83,20.8,33.76,0,local,normal,none,0
2025-01-07T16:41:00.000Z,CP_001,ChangeConfiguration,385.47,22.02,73.6,67.2,11.27,32.0,55.0,440.0,9.98,-18.6,54.53,1,manipulated,temperature_limit_bypass,high,1
2025-01-02T08:06:37.000Z,CP_005,UpdateFirmware,405.49,22.31,34.8,15.3,17.07,28.62,49.2,442.51,6.31,14.4,37.02,1,local,normal,none,0
2025-01-03T23:48:15.000Z,CP_005,RemoteStartTransaction,392.18,22.51,22.1,64.0,10.37,37.19,37.7,431.89,14.68,15.6,39.71,1,local,normal,none,0
2025-01-01T06:56:54.000Z,CP_016,Reset,380.24,21.63,38.8,82.5,21.32,30.82,60.0,411.16,9.19,21.2,30.92,0,local,normal,none,0
2025-01-02T03:35:21.000Z,CP_015,Reset,389.27,22.48,24.6,64.4,13.71,27.77,43.8,413.22,5.29,19.2,23.95,1,local,normal,none,0
2025-01-02T22:21:54.000Z,CP_004,ChangeConfiguration,510.21,27.32,42.0,52.5,13.94,32.0,55.0,440.0,4.68,13.0,-70.21,1,manipulated,voltage_spike,high,1
2025-01-04T00:31:46.000Z,CP_005,RemoteStartTransaction,405.39,17.42,99.1,71.5,10.53,32.0,55.0,440.0,14.58,-44.1,34.61,1,manipulated,temperature_limit_bypass,critical,1
2025-01-06T20:47:08.000Z,CP_014,RemoteStartTransaction,227.11,17.88,44.9,71.2,4.06,32.0,55.0,440.0,14.12,10.1,212.89,1,manipulated,voltage_drop,medium,1
2025-01-01T19:31:04.000Z,CP_007,Reset,407.49,22.0,27.8,87.2,19.2,28.8,38.0,431.06,6.8,10.2,23.57,0,csms,normal,none,0
2025-01-02T03:18:59.000Z,CP_012,SetChargingProfile,514.4,199.63,87.2,52.3,102.69,32.0,55.0,440.0,-167.63,-32.2,-74.4,1,manipulated,combined_attack,critical,1
2025-01-01T00:19:11.000Z,CP_018,ChangeConfiguration,385.06,16.73,21.4,34.8,21.18,28.11,42.7,407.11,11.38,21.3,22.05,1,local,normal,none,0
2025-01-01T00:55:52.000Z,CP_003,Reset,381.82,26.26,34.4,65.3,18.6,35.43,54.0,411.78,9.17,19.6,29.96,1,local,normal,none,0
2025-01-01T19:31:57.000Z,CP_001,UpdateFirmware,417.32,26.63,26.7,69.5,20.61,37.38,44.4,456.12,10.75,17.7,38.8,1,local,normal,none,0
2025-01-05T01:38:34.000Z,CP_001,ChangeConfiguration,399.29,44.62,29.4,111.0,17.64,32.0,55.0,440.0,-12.62,25.6,40.71,1,manipulated,battery_overcharge,critical,1
2025-01-02T05:40:04.000Z,CP_004,SetChargingProfile,416.09,23.82,83.1,37.8,21.18,32.0,55.0,440.0,8.18,-28.1,23.91,1,manipulated,temperature_limit_bypass,critical,1
2025-01-05T23:34:41.000Z,CP_004,Reset,383.43,27.71,42.9,88.4,18.62,34.7,57.8,409.78,6.99,14.9,26.35,1,csms,normal,none,0
2025-01-01T00:25:50.000Z,CP_009,RemoteStartTransaction,401.46,23.28,36.8,67.1,15.93,36.5,60.9,423.63,13.22,24.1,22.17,1,csms,normal,none,0
2025-01-03T01:50:07.000Z,CP_019,SetChargingProfile,457.32,25.85,33.5,77.5,11.82,32.0,55.0,440.0,6.15,21.5,-17.32,1,manipulated,voltage_spike,high,1
2025-01-07T06:46:11.000Z,CP_017,ChangeConfiguration,386.09,194.2,34.8,67.3,74.98,32.0,55.0,440.0,-162.2,20.2,53.91,1,manipulated,overcurrent_attack,critical,1
2025-01-01T04:32:49.000Z,CP_004,SetChargingProfile,416.19,26.31,31.4,93.1,11.26,31.81,53.6,453.67,5.5,22.2,37.48,1,local,normal,none,0
2025-01-01T05:50:06.000Z,CP_005,UpdateFirmware,386.22,24.0,39.2,30.1,17.3,32.42,63.8,420.97,8.42,24.6,34.75,1,local,normal,none,0
2025-01-02T07:52:37.000Z,CP_003,SetChargingProfile,400.27,25.25,144.7,23.8,10.46,32.0,55.0,440.0,6.75,-89.7,39.73,1,manipulated,temperature_limit_bypass,critical,1
2025-01-04T04:42:39.000Z,CP_019,UpdateFirmware,411.49,18.84,31.4,59.2,21.0,24.77,45.9,438.86,5.93,14.5,27.37,0,local,normal,none,0
2025-01-02T02:50:45.000Z,CP_017,RemoteStartTransaction,404.44,19.02,41.4,63.5,9.57,25.22,57.4,429.92,6.2,16.0,25.48,0,local,normal,none,0
2025-01-01T02:57:46.000Z,CP_017,RemoteStartTransaction,392.37,22.53,30.1,35.1,9.26,31.73,54.2,425.92,9.2,24.1,33.55,1,local,normal,none,0
2025-01-02T04:31:54.000Z,CP_011,Reset,384.75,23.96,36.3,18.7,13.42,34.53,46.3,406.57,10.57,10.0,21.82,1,csms,normal,none,0
2025-01-01T11:12:31.000Z,CP_007,RemoteStartTransaction,508.02,21.43,36.4,46.2,10.89,32.0,55.0,440.0,10.57,18.6,-68.02,1,manipulated,voltage_spike,high,1
2025-01-01T00:30:50.000Z,CP_017,ChangeConfiguration,415.28,23.04,25.7,53.7,11.5,29.54,38.1,447.32,6.5,12.4,32.04,0,local,normal,none,0
2025-01-02T02:02:14.000Z,CP_017,Reset,416.31,21.78,31.7,48.6,8.08,36.59,46.6,450.38,14.81,14.9,34.07,1,local,normal,none,0
2025-01-03T03:19:11.000Z,CP_003,RemoteStartTransaction,403.93,26.97,34.9,79.7,12.18,38.42,45.8,428.28,11.45,10.9,24.35,0,csms,normal,none,0
2025-01-04T16:08:14.000Z,CP_005,UpdateFirmware,407.52,20.92,25.2,93.4,13.6,33.55,36.9,427.9,12.63,11.7,20.38,1,csms,normal,none,0
2025-01-02T17:41:41.000Z,CP_016,SetChargingProfile,403.73,27.15,41.0,47.8,11.84,33.47,62.8,427.16,6.32,21.8,23.43,0,local,normal,none,0
2025-01-01T01:05:32.000Z,CP_003,UpdateFirmware,403.8,26.8,25.9,20.2,20.4,34.26,44.8,436.19,7.46,18.9,32.39,1,local,normal,none,0
2025-01-04T10:35:03.000Z,CP_009,ChangeConfiguration,460.59,97.56,80.5,43.9,44.94,32.0,55.0,440.0,-65.56,-25.5,-20.59,1,manipulated,combined_attack,critical,1
2025-01-03T01:45:43.000Z,CP_016,ChangeConfiguration,390.51,24.49,30.9,34.5,19.04,33.31,45.6,421.12,8.82,14.7,30.61,0,local,normal,none,0
2025-01-01T06:16:09.000Z,CP_006,UpdateFirmware,404.1,28.16,36.4,25.1,18.68,38.1,57.7,439.3,9.94,21.3,35.2,1,local,normal,none,0
2025-01-01T15:05:39.000Z,CP_005,SetChargingProfile,394.98,20.75,23.8,27.4,7.95,34.98,42.8,433.9,14.23,19.0,38.92,0,local,normal,none,0
2025-01-05T09:20:36.000Z,CP_008,RemoteStartTransaction,390.91,19.19,68.3,32.0,13.82,32.0,55.0,440.0,12.81,-13.3,49.09,1,manipulated,temperature_limit_bypass,high,1
2025-01-03T09:46:54.000Z,CP_002,ChangeConfiguration,416.93,28.42,41.4,71.8,11.77,41.57,65.1,440.11,13.15,23.7,23.18,1,local,normal,none,0
2025-01-05T02:03:44.000Z,CP_014,SetChargingProfile,409.43,19.88,20.9,79.1,16.61,31.64,41.4,442.34,11.76,20.5,32.91,1,csms,normal,none,0
2025-01-03T13:22:58.000Z,CP_018,RemoteStartTransaction,389.09,17.43,27.7,45.0,9.67,22.54,45.5,424.26,5.11,17.8,35.17,1,local,normal,none,0
2025-01-04T12:47:30.000Z,CP_013,RemoteStartTransaction,388.21,18.95,44.7,40.8,8.48,24.25,56.4,414.02,5.3,11.7,25.81,1,csms,normal,none,0
2025-01-02T23:43:19.000Z,CP_001,SetChargingProfile,402.14,24.88,23.1,10.4,16.11,35.25,47.3,428.23,10.37,24.2,26.09,0,local,normal,none,0
2025-01-04T16:44:43.000Z,CP_012,RemoteStartTransaction,383.83,25.28,40.6,11.1,14.97,34.01,57.9,410.64,8.73,17.3,26.81,0,csms,normal,none,0
2025-01-01T08:35:53.000Z,CP_010,Reset,398.83,17.95,41.5,38.0,13.44,25.05,54.6,419.99,7.1,13.1,21.16,0,local,normal,none,0
2025-01-02T01:52:48.000Z,CP_003,ChangeConfiguration,391.97,25.02,34.2,82.2,17.28,35.43,50.0,426.76,10.41,15.8,34.79,1,csms,normal,none,0
2025-01-01T01:19:31.000Z,CP_014,SetChargingProfile,578.85,16.01,26.3,39.8,9.27,32.0,55.0,440.0,15.99,28.7,-138.85,1,manipulated,voltage_spike,high,1
2025-01-05T01:00:47.000Z,CP_019,ChangeConfiguration,414.85,27.25,38.8,74.7,12.08,41.23,56.4,443.31,13.98,17.6,28.46,0,local,normal,none,0
2025-01-08T17:00:01.000Z,CP_001,SetChargingProfile,265.49,27.28,42.8,75.2,7.24,32.0,55.0,440.0,4.72,12.2,174.51,1,manipulated,voltage_drop,medium,1
2025-01-01T18:41:57.000Z,CP_006,Reset,387.36,25.87,26.3,19.7,17.2,36.54,37.1,422.38,10.67,10.8,35.02,1,csms,normal,none,0
2025-01-06T17:23:13.000Z,CP_007,RemoteStartTransaction,413.53,22.33,93.6,34.7,9.76,32.0,55.0,440.0,9.67,-38.6,26.47,1,manipulated,temperature_limit_bypass,critical,1
2025-01-01T02:56:07.000Z,CP_006,ChangeConfiguration,403.22,31.74,21.0,60.7,12.45,44.6,37.5,442.9,12.86,16.5,39.68,1,csms,normal,none,0
2025-01-06T08:47:57.000Z,CP_004,UpdateFirmware,400.09,28.4,20.6,77.7,14.36,42.09,31.2,423.31,13.69,10.6,23.22,0,csms,normal,none,0
2025-01-01T16:26:05.000Z,CP_004,ChangeConfiguration,280.94,22.64,42.5,47.4,6.36,32.0,55.0,440.0,9.36,12.5,159.06,1,manipulated,voltage_drop,medium,1
2025-01-01T11:53:48.000Z,CP_005,SetChargingProfile,389.93,17.34,23.6,63.3,7.6,32.0,48.0,412.06,14.66,24.4,22.13,0,csms,normal,none,0
2025-01-01T06:55:39.000Z,CP_020,UpdateFirmware,407.33,23.96,34.6,29.7,16.71,33.56,54.6,445.31,9.6,20.0,37.98,1,csms,normal,none,0
2025-01-02T20:36:19.000Z,CP_013,UpdateFirmware,409.43,29.68,36.5,73.6,13.92,41.67,48.9,433.72,11.99,12.4,24.29,1,csms,normal,none,0
2025-01-05T14:39:57.000Z,CP_015,Reset,395.39,26.55,37.5,18.1,17.6,31.99,60.8,418.55,5.44,23.3,23.16,1,csms,normal,none,0
2025-01-01T02:25:06.000Z,CP_018,ChangeConfiguration,414.09,21.05,40.4,35.2,10.6,32.85,52.6,439.76,11.8,12.2,25.67,1,local,normal,none,0
2025-01-02T07:41:24.000Z,CP_019,SetChargingProfile,404.36,16.6,26.9,22.2,16.29,28.54,37.5,442.15,11.94,10.6,37.79,0,csms,normal,none,0
2025-01-01T03:01:26.000Z,CP_011,ChangeConfiguration,412.82,26.88,21.6,91.5,8.81,40.23,41.6,447.3,13.35,20.0,34.48,1,csms,normal,none,0
2025-01-01T05:37:20.000Z,CP_019,UpdateFirmware,411.41,30.75,23.8,91.0,12.22,42.05,42.8,443.57,11.3,19.0,32.16,1,csms,normal,none,0
2025-01-01T05:05:18.000Z,CP_009,UpdateFirmware,397.97,24.21,40.8,17.8,20.69,37.38,64.1,436.58,13.17,23.3,38.61,0,local,normal,none,0
2025-01-05T17:06:43.000Z,CP_011,ChangeConfiguration,381.04,26.9,37.0,43.5,16.02,41.41,59.6,404.12,14.51,22.6,23.08,1,local,normal,none,0
2025-01-05T03:36:40.000Z,CP_009,ChangeConfiguration,478.63,189.57,63.2,46.7,90.73,32.0,55.0,440.0,-157.57,-8.2,-38.63,1,manipulated,combined_attack,critical,1
2025-01-01T14:39:23.000Z,CP_008,RemoteStartTransaction,418.29,23.65,31.4,94.1,12.85,35.67,55.1,453.44,12.02,23.7,35.15,0,csms,normal,none,0
2025-01-01T02:06:42.000Z,CP_011,ChangeConfiguration,396.47,23.93,36.6,44.0,18.5,29.3,47.9,421.52,5.37,11.3,25.05,1,csms,normal,none,0
2025-01-01T18:29:23.000Z,CP_008,UpdateFirmware,386.02,26.96,27.5,47.0,12.05,40.26,38.5,410.09,13.3,11.0,24.07,1,local,normal,none,0
2025-01-05T22:11:50.000Z,CP_017,ChangeConfiguration,430.62,124.71,88.7,88.2,53.7,32.0,55.0,440.0,-92.71,-33.7,9.38,1,manipulated,combined_attack,critical,1
2025-01-01T17:53:14.000Z,CP_019,Reset,382.47,28.04,36.7,17.3,12.42,38.45,61.3,414.26,10.41,24.6,31.79,0,local,normal,none,0
2025-01-02T11:52:22.000Z,CP_008,SetChargingProfile,404.25,19.11,43.2,58.9,11.21,28.18,54.8,425.7,9.07,11.6,21.45,1,csms,normal,none,0
2025-01-01T17:41:54.000Z,CP_007,SetChargingProfile,397.2,30.21,30.3,80.3,13.22,42.51,45.0,423.45,12.3,14.7,26.25,1,csms,normal,none,0
2025-01-05T04:07:18.000Z,CP_006,RemoteStartTransaction,383.1,28.22,36.9,23.0,12.63,35.39,47.4,416.6,7.17,10.5,33.5,1,csms,normal,none,0
2025-01-01T02:13:16.000Z,CP_002,Reset,417.95,22.37,27.2,70.6,18.6,31.61,43.2,450.76,9.24,16.0,32.81,0,local,normal,none,0
2025-01-01T01:49:09.000Z,CP_017,RemoteStartTransaction,417.75,17.36,27.9,93.5,9.8,22.97,49.3,450.95,5.61,21.4,33.2,0,local,normal,none,0
2025-01-02T02:33:52.000Z,CP_018,Reset,407.48,30.98,34.3,30.0,11.76,39.93,57.1,428.17,8.95,22.8,20.69,0,csms,normal,none,0
2025-01-01T03:12:17.000Z,CP_015,RemoteStartTransaction,383.67,19.39,36.0,92.5,8.14,27.73,60.8,419.41,8.34,24.8,35.74,0,csms,normal,none,0
2025-01-03T08:05:51.000Z,CP_003,SetChargingProfile,461.11,21.37,31.3,72.5,9.85,32.0,55.0,440.0,10.63,23.7,-21.11,1,manipulated,voltage_spike,high,1
2025-01-07T12:21:16.000Z,CP_013,SetChargingProfile,472.2,30.8,34.6,20.2,14.54,32.0,55.0,440.0,1.2,20.4,-32.2,1,manipulated,voltage_spike,high,1
2025-01-02T17:15:16.000Z,CP_001,UpdateFirmware,384.67,17.48,37.8,42.7,17.71,32.22,49.0,422.87,14.74,11.2,38.2,0,local,normal,none,0
2025-01-09T03:26:27.000Z,CP_001,ChangeConfiguration,541.07,23.85,25.9,88.3,12.9,32.0,55.0,440.0,8.15,29.1,-101.07,1,manipulated,voltage_spike,high,1
2025-01-03T00:05:10.000Z,CP_012,ChangeConfiguration,419.58,77.89,41.7,102.2,18.86,32.0,55.0,440.0,-45.89,13.3,20.42,1,manipulated,battery_overcharge,critical,1
2025-01-03T00:44:19.000Z,CP_007,RemoteStartTransaction,509.5,69.35,77.3,63.1,35.33,32.0,55.0,440.0,-37.35,-22.3,-69.5,1,manipulated,combined_attack,critical,1
2025-01-03T09:00:59.000Z,CP_015,Reset,418.51,28.09,44.4,76.4,16.3,41.67,55.9,449.76,13.58,11.5,31.25,0,csms,normal,none,0
2025-01-03T20:04:46.000Z,CP_013,ChangeConfiguration,387.59,26.93,39.1,23.1,11.53,36.03,53.9,409.52,9.1,14.8,21.93,0,csms,normal,none,0
2025-01-07T02:19:37.000Z,CP_007,ChangeConfiguration,383.52,51.66,34.3,110.6,11.21,32.0,55.0,440.0,-19.66,20.7,56.48,1,manipulated,battery_overcharge,critical,1
2025-01-04T17:16:11.000Z,CP_011,SetChargingProfile,270.18,31.12,26.9,26.2,8.41,32.0,55.0,440.0,0.88,28.1,169.82,1,manipulated,voltage_drop,medium,1
2025-01-05T11:16:02.000Z,CP_006,SetChargingProfile,395.93,24.28,125.9,78.5,12.46,32.0,55.0,440.0,7.72,-70.9,44.07,1,manipulated,temperature_limit_bypass,critical,1
2025-01-05T01:31:27.000Z,CP_006,SetChargingProfile,394.93,17.81,42.9,31.2,15.27,30.47,54.7,420.91,12.66,11.8,25.98,1,csms,normal,none,0
2025-01-01T07:03:07.000Z,CP_014,RemoteStartTransaction,405.56,25.96,21.6,81.1,14.7,36.32,41.1,437.06,10.36,19.5,31.5,1,local,normal,none,0
2025-01-01T11:06:39.000Z,CP_003,SetChargingProfile,493.01,121.0,81.5,63.6,59.65,32.0,55.0,440.0,-89.0,-26.5,-53.01,1,manipulated,combined_attack,critical,1
2025-01-08T19:52:58.000Z,CP_017,RemoteStartTransaction,398.34,75.28,29.3,112.8,21.66,32.0,55.0,440.0,-43.28,25.7,41.66,1,manipulated,battery_overcharge,critical,1
2025-01-01T01:02:52.000Z,CP_013,UpdateFirmware,390.71,19.38,43.6,84.5,11.99,30.93,59.5,429.0,11.55,15.9,38.29,0,local,normal,none,0
2025-01-03T04:00:23.000Z,CP_001,RemoteStartTransaction,394.5,23.58,23.3,19.4,20.71,32.19,46.0,430.07,8.61,22.7,35.57,1,local,normal,none,0
2025-01-06T17:35:25.000Z,CP_017,ChangeConfiguration,399.54,24.3,34.6,70.7,18.93,30.54,55.9,438.85,6.24,21.3,39.31,0,csms,normal,none,0
2025-01-01T08:13:48.000Z,CP_006,ChangeConfiguration,417.08,31.77,41.7,51.6,12.14,41.35,55.4,445.18,9.58,13.7,28.1,1,local,normal,none,0
2025-01-01T05:02:31.000Z,CP_002,SetChargingProfile,389.3,19.5,33.2,10.1,20.8,26.51,45.2,423.64,7.01,12.0,34.34,0,csms,normal,none,0
2025-01-09T04:12:49.000Z,CP_007,SetChargingProfile,448.06,189.06,67.3,39.0,84.71,32.0,55.0,440.0,-157.06,-12.3,-8.06,1,manipulated,combined_attack,critical,1
2025-01-03T11:46:00.000Z,CP_007,SetChargingProfile,412.3,26.47,39.2,23.7,21.47,36.63,60.1,445.33,10.16,20.9,33.03,1,csms,normal,none,0
2025-01-01T16:57:38.000Z,CP_005,Reset,393.12,25.81,24.1,94.2,18.19,33.8,39.1,429.69,7.99,15.0,36.57,1,local,normal,none,0
2025-01-04T18:33:28.000Z,CP_008,UpdateFirmware,403.36,23.44,35.5,46.2,14.23,32.53,57.6,429.7,9.09,22.1,26.34,0,csms,normal,none,0
2025-01-05T22:20:15.000Z,CP_016,ChangeConfiguration,402.19,45.09,38.3,101.6,13.62,32.0,55.0,440.0,-13.09,16.7,37.81,1,manipulated,battery_overcharge,critical,1
2025-01-04T15:43:23.000Z,CP_011,UpdateFirmware,412.67,31.06,36.6,42.2,8.24,39.62,51.6,434.67,8.56,15.0,22.0,1,csms,normal,none,0
2025-01-01T07:10:50.000Z,CP_016,RemoteStartTransaction,392.24,26.0,130.5,32.5,12.09,32.0,55.0,440.0,6.0,-75.5,47.76,1,manipulated,temperature_limit_bypass,critical,1
2025-01-03T07:48:22.000Z,CP_014,SetChargingProfile,391.16,65.45,35.8,112.7,17.43,32.0,55.0,440.0,-33.45,19.2,48.84,1,manipulated,battery_overcharge,critical,1
2025-01-03T01:25:35.000Z,CP_020,SetChargingProfile,405.78,29.26,40.0,59.1,9.28,40.62,64.7,429.25,11.36,24.7,23.47,0,local,normal,none,0
2025-01-03T16:30:51.000Z,CP_005,Reset,387.61,30.78,38.3,54.5,18.72,37.21,61.4,424.05,6.43,23.1,36.44,0,csms,normal,none,0
2025-01-01T03:56:26.000Z,CP_013,RemoteStartTransaction,399.78,19.9,36.4,10.5,18.36,32.6,48.0,428.28,12.7,11.6,28.5,1,csms,normal,none,0
2025-01-07T07:48:51.000Z,CP_007,ChangeConfiguration,393.64,380.94,30.9,46.3,149.95,32.0,55.0,440.0,-348.94,24.1,46.36,1,manipulated,overcurrent_attack,critical,1
2025-01-05T15:07:40.000Z,CP_007,SetChargingProfile,416.44,18.51,27.3,47.5,14.79,30.84,38.8,449.38,12.33,11.5,32.94,0,csms,normal,none,0
2025-01-01T16:26:00.000Z,CP_018,RemoteStartTransaction,395.46,23.6,28.2,91.8,16.73,31.65,40.8,428.96,8.05,12.6,33.5,0,local,normal,none,0
2025-01-01T01:12:51.000Z,CP_016,RemoteStartTransaction,394.78,106.78,43.7,46.3,42.15,32.0,55.0,440.0,-74.78,11.3,45.22,1,manipulated,overcurrent_attack,critical,1
2025-01-02T08:32:51.000Z,CP_018,UpdateFirmware,412.53,25.2,37.4,92.1,15.62,37.9,58.8,451.75,12.7,21.4,39.22,1,csms,normal,none,0
2025-01-01T21:37:05.000Z,CP_005,SetChargingProfile,416.67,20.96,36.4,66.3,9.28,33.05,47.7,447.85,12.09,11.3,31.18,0,csms,normal,none,0
