id,timestamp,charge_point_id,session_id,user_role,original_role,requested_action,required_role,action_allowed,ip_address,rfid_tag,auth_method,request_source,config_modified,role_changed,escalation_attempt,bypass_detected,label
318,2026-01-01T04:54:00Z,CP_005,TXN_714259,admin,admin,GetConfiguration,operator,1,192.168.1.40,VALID_RFID_3092,PIN,local,0,0,0,0,0
319,2026-01-01T12:48:00Z,CP_004,TXN_443349,user,user,Heartbeat,guest,1,192.168.1.1,VALID_RFID_9577,PIN,remote_csms,0,0,0,0,0
320,2026-01-01T16:36:00Z,CP_014,TXN_141814,admin,admin,Authorize,guest,1,192.168.1.6,VALID_RFID_7121,PIN,local,0,0,0,0,0
321,2026-01-01T00:50:00Z,CP_046,TXN_820096,operator,operator,SendLocalList,admin,0,10.0.0.13,ATTACKER_TAG_336,Injected_Token,unknown,1,0,1,1,1
322,2026-01-01T08:30:00Z,CP_028,AUTH_987251,admin,admin,SendLocalList,admin,1,192.168.1.17,VALID_RFID_7033,Mobile_App,remote_csms,0,0,0,0,0
323,2026-01-01T21:32:00Z,CP_006,SES_541536,guest,guest,BypassAuthentication,superadmin,0,10.0.0.4,ATTACKER_TAG_664,MITM_Attack,unknown,0,0,1,1,1
324,2026-01-01T07:09:00Z,CP_001,AUTH_283927,admin,user,Reset,admin,0,10.0.0.22,ATTACKER_TAG_578,Replay_Attack,mitm_proxy,0,1,1,0,1
325,2026-01-01T16:35:00Z,CP_026,AUTH_262809,admin,admin,SendLocalList,admin,1,192.168.1.18,VALID_RFID_1081,Mobile_App,local,0,0,0,0,0
326,2026-01-01T12:47:00Z,CP_002,SES_242219,superadmin,superadmin,GetDiagnostics,admin,1,192.168.1.35,VALID_RFID_4893,RFID,remote_csms,0,0,0,0,0
327,2026-01-01T11:46:00Z,CP_023,AUTH_847193,superadmin,superadmin,GetDiagnostics,admin,1,192.168.1.43,VALID_RFID_7249,RFID,remote_csms,0,0,0,0,0
328,2026-01-01T11:01:00Z,CP_010,AUTH_254641,operator,operator,StopTransaction,user,1,192.168.1.11,VALID_RFID_1151,RFID,remote_csms,0,0,0,0,0
329,2026-01-01T15:08:00Z,CP_029,SES_748482,operator,operator,RemoteStopTransaction,operator,1,192.168.1.40,VALID_RFID_5052,RFID,remote_csms,0,0,0,0,0
330,2026-01-01T03:41:00Z,CP_016,SES_685571,user,user,UpdateFirmware,admin,0,185.143.220.16,ATTACKER_TAG_329,MITM_Attack,mitm_proxy,1,0,1,0,1
331,2026-01-01T18:36:00Z,CP_008,AUTH_145646,operator,operator,GetConfiguration,operator,1,192.168.1.24,VALID_RFID_8506,RFID,local,0,0,0,0,0
332,2026-01-01T09:31:00Z,CP_036,SES_547532,superadmin,superadmin,RemoteStartTransaction,operator,1,192.168.1.22,VALID_RFID_9153,Backend,remote_csms,0,0,0,0,0
333,2026-01-01T21:58:00Z,CP_046,SES_507752,user,user,Heartbeat,guest,1,192.168.1.15,VALID_RFID_6779,Backend,remote_csms,0,0,0,0,0
334,2026-01-01T04:42:00Z,CP_018,SES_682043,operator,operator,RemoteStopTransaction,operator,1,192.168.1.15,VALID_RFID_4081,Backend,remote_csms,0,0,0,0,0
335,2026-01-01T21:59:00Z,CP_025,AUTH_462601,operator,guest,ClearCache,admin,0,10.0.0.6,ATTACKER_TAG_226,Injected_Token,unknown,1,0,1,0,1
336,2026-01-01T15:18:00Z,CP_045,AUTH_189719,user,user,StopTransaction,user,1,192.168.1.15,VALID_RFID_6048,Backend,remote_csms,0,0,0,0,0
337,2026-01-01T17:44:00Z,CP_022,TXN_788972,guest,guest,ChangeConfiguration,admin,0,10.0.0.11,ATTACKER_TAG_683,Injected_Token,mitm_proxy,0,0,1,1,1
338,2026-01-01T17:21:00Z,CP_025,SES_147839,guest,guest,Heartbeat,guest,1,192.168.1.2,VALID_RFID_3848,Backend,local,0,0,0,0,0
339,2026-01-01T16:55:00Z,CP_020,TXN_266253,user,user,StopTransaction,user,1,192.168.1.39,VALID_RFID_5258,PIN,remote_csms,0,0,0,0,0
340,2026-01-01T19:47:00Z,CP_028,SES_795361,admin,admin,ChangeAvailability,operator,1,192.168.1.16,VALID_RFID_7959,PIN,remote_csms,0,0,0,0,0
341,2026-01-01T19:15:00Z,CP_043,SES_155150,superadmin,operator,ModifyUserRoles,superadmin,1,185.143.220.8,ATTACKER_TAG_946,Spoofed_RFID,mitm_proxy,1,1,1,1,1
342,2026-01-01T12:15:00Z,CP_047,AUTH_635270,user,user,InjectLocalAuthList,superadmin,0,185.143.220.13,ATTACKER_TAG_835,Injected_Token,unknown,0,0,1,1,1
343,2026-01-01T16:00:00Z,CP_049,AUTH_735462,user,user,DisableSecurityProtocol,superadmin,0,185.143.220.4,ATTACKER_TAG_737,Injected_Token,mitm_proxy,1,0,1,0,1
344,2026-01-01T12:10:00Z,CP_047,AUTH_127077,admin,admin,UpdateFirmware,admin,1,192.168.1.4,VALID_RFID_8892,Mobile_App,local,0,0,0,0,0
345,2026-01-01T14:24:00Z,CP_021,AUTH_583212,admin,admin,SendLocalList,admin,1,192.168.1.42,VALID_RFID_2080,PIN,remote_csms,0,0,0,0,0
346,2026-01-01T23:16:00Z,CP_020,TXN_146323,guest,guest,Authorize,guest,1,192.168.1.48,VALID_RFID_6386,RFID,local,0,0,0,0,0
347,2026-01-01T23:39:00Z,CP_034,SES_182601,user,user,Authorize,guest,1,192.168.1.43,VALID_RFID_5150,Mobile_App,local,0,0,0,0,0
348,2026-01-01T23:54:00Z,CP_048,SES_272993,admin,user,ModifyUserRoles,superadmin,0,185.143.220.19,ATTACKER_TAG_431,Replay_Attack,mitm_proxy,0,1,1,1,1
349,2026-01-01T01:07:00Z,CP_050,AUTH_561612,superadmin,operator,DisableSecurityProtocol,superadmin,0,10.0.0.6,ATTACKER_TAG_988,Replay_Attack,unknown,0,1,1,1,1
350,2026-01-01T04:12:00Z,CP_010,AUTH_812340,admin,admin,SendLocalList,admin,1,192.168.1.15,VALID_RFID_1516,PIN,remote_csms,0,0,0,0,0
351,2026-01-01T19:41:00Z,CP_014,SES_778786,operator,operator,MeterValues,user,1,192.168.1.25,VALID_RFID_9159,Backend,remote_csms,0,0,0,0,0
352,2026-01-01T16:15:00Z,CP_013,AUTH_324328,guest,guest,Authorize,guest,1,192.168.1.14,VALID_RFID_8698,Mobile_App,remote_csms,0,0,0,0,0
353,2026-01-01T10:03:00Z,CP_028,TXN_924850,superadmin,superadmin,Reset,admin,1,192.168.1.12,VALID_RFID_1134,Backend,local,0,0,0,0,0
354,2026-01-01T18:43:00Z,CP_042,TXN_873805,operator,operator,GetConfiguration,operator,1,192.168.1.44,VALID_RFID_7373,PIN,local,0,0,0,0,0
355,2026-01-01T15:23:00Z,CP_039,TXN_123172,operator,operator,UnlockConnector,operator,1,192.168.1.24,VALID_RFID_7007,RFID,local,0,0,0,0,0
356,2026-01-01T06:12:00Z,CP_022,TXN_575802,user,operator,SendLocalList,admin,0,10.0.0.13,ATTACKER_TAG_170,Replay_Attack,mitm_proxy,1,0,1,1,1
357,2026-01-01T17:35:00Z,CP_029,AUTH_350405,admin,admin,StatusNotification,guest,1,192.168.1.18,VALID_RFID_6794,RFID,remote_csms,0,0,0,0,0
358,2026-01-01T12:49:00Z,CP_004,SES_886818,admin,admin,UpdateFirmware,admin,1,192.168.1.15,VALID_RFID_3416,Mobile_App,local,0,0,0,0,0
359,2026-01-01T06:56:00Z,CP_040,AUTH_992640,user,user,Heartbeat,guest,1,192.168.1.16,VALID_RFID_4028,Mobile_App,local,0,0,0,0,0
360,2026-01-01T17:01:00Z,CP_005,TXN_441805,admin,operator,Reset,admin,0,185.143.220.19,ATTACKER_TAG_111,Replay_Attack,external,0,1,1,0,1
361,2026-01-01T02:19:00Z,CP_013,AUTH_893657,user,guest,SendLocalList,admin,0,10.0.0.3,ATTACKER_TAG_675,Injected_Token,external,1,0,1,1,1
362,2026-01-01T10:06:00Z,CP_003,SES_602506,guest,guest,UnlockConnector,operator,0,10.0.0.21,ATTACKER_TAG_653,MITM_Attack,mitm_proxy,0,0,1,1,1
363,2026-01-01T03:18:00Z,CP_024,SES_818459,operator,operator,RemoteStopTransaction,operator,1,192.168.1.3,VALID_RFID_3565,Mobile_App,remote_csms,0,0,0,0,0
364,2026-01-01T12:28:00Z,CP_041,AUTH_895392,superadmin,superadmin,InjectLocalAuthList,superadmin,1,192.168.1.47,VALID_RFID_8948,Mobile_App,local,0,0,0,0,0
365,2026-01-01T15:07:00Z,CP_014,TXN_135289,user,guest,DisableSecurityProtocol,superadmin,0,10.0.0.18,ATTACKER_TAG_806,Replay_Attack,external,1,0,1,0,1
366,2026-01-01T22:18:00Z,CP_042,SES_342905,superadmin,superadmin,StartTransaction,user,1,192.168.1.11,VALID_RFID_3078,Mobile_App,local,0,0,0,0,0
367,2026-01-01T03:13:00Z,CP_035,AUTH_883831,admin,admin,ChangeAvailability,operator,1,192.168.1.18,VALID_RFID_1396,PIN,remote_csms,0,0,0,0,0
368,2026-01-01T15:33:00Z,CP_035,AUTH_828188,user,user,MeterValues,user,1,192.168.1.12,VALID_RFID_2484,Mobile_App,local,0,0,0,0,0
369,2026-01-01T04:39:00Z,CP_014,AUTH_826756,operator,operator,StopTransaction,user,1,192.168.1.32,VALID_RFID_4070,Mobile_App,local,0,0,0,0,0
370,2026-01-01T08:22:00Z,CP_038,SES_745787,superadmin,operator,Reset,admin,0,10.0.0.11,ATTACKER_TAG_874,Injected_Token,unknown,0,1,1,0,1
371,2026-01-01T20:55:00Z,CP_022,TXN_562549,operator,operator,Heartbeat,guest,1,192.168.1.38,VALID_RFID_5654,Mobile_App,local,0,0,0,0,0
372,2026-01-01T18:03:00Z,CP_017,AUTH_347576,user,user,MeterValues,user,1,192.168.1.13,VALID_RFID_9627,RFID,remote_csms,0,0,0,0,0
373,2026-01-01T15:41:00Z,CP_046,SES_846318,superadmin,superadmin,StatusNotification,guest,1,192.168.1.33,VALID_RFID_5438,Backend,local,0,0,0,0,0
374,2026-01-01T22:32:00Z,CP_040,SES_540735,user,user,Heartbeat,guest,1,192.168.1.47,VALID_RFID_9320,PIN,remote_csms,0,0,0,0,0
375,2026-01-01T03:41:00Z,CP_028,TXN_913574,superadmin,superadmin,ChangeAvailability,operator,1,192.168.1.30,VALID_RFID_8367,Mobile_App,local,0,0,0,0,0
376,2026-01-01T04:14:00Z,CP_019,TXN_890894,guest,guest,Authorize,guest,1,192.168.1.20,VALID_RFID_4982,PIN,remote_csms,0,0,0,0,0
377,2026-01-01T20:06:00Z,CP_019,SES_627464,operator,operator,GetConfiguration,operator,1,192.168.1.34,VALID_RFID_9560,RFID,remote_csms,0,0,0,0,0
378,2026-01-01T02:57:00Z,CP_046,TXN_276175,operator,operator,MeterValues,user,1,192.168.1.32,VALID_RFID_1733,PIN,remote_csms,0,0,0,0,0
379,2026-01-01T14:12:00Z,CP_023,TXN_967165,user,user,StatusNotification,guest,1,192.168.1.6,VALID_RFID_9305,PIN,local,0,0,0,0,0
380,2026-01-01T04:33:00Z,CP_010,SES_885055,operator,operator,StartTransaction,user,1,192.168.1.21,VALID_RFID_1903,Backend,local,0,0,0,0,0
381,2026-01-01T00:54:00Z,CP_027,SES_148730,guest,guest,SendLocalList,admin,1,185.143.220.17,ATTACKER_TAG_859,Injected_Token,unknown,1,0,1,1,1
382,2026-01-01T21:33:00Z,CP_047,TXN_929137,admin,guest,ChangeConfiguration,admin,0,185.143.220.19,ATTACKER_TAG_571,Replay_Attack,unknown,0,1,1,0,1
383,2026-01-01T21:39:00Z,CP_036,AUTH_553061,operator,operator,MeterValues,user,1,192.168.1.35,VALID_RFID_9091,Backend,local,0,0,0,0,0
384,2026-01-01T11:01:00Z,CP_030,SES_976526,superadmin,user,DisableSecurityProtocol,superadmin,0,185.143.220.14,ATTACKER_TAG_871,Injected_Token,external,1,1,1,1,1
385,2026-01-01T11:46:00Z,CP_026,AUTH_646177,admin,admin,UnlockConnector,operator,1,192.168.1.14,VALID_RFID_7469,Mobile_App,local,0,0,0,0,0
386,2026-01-01T04:27:00Z,CP_034,SES_299648,guest,guest,Authorize,guest,1,192.168.1.5,VALID_RFID_1758,PIN,local,0,0,0,0,0
387,2026-01-01T19:59:00Z,CP_023,TXN_871830,superadmin,guest,UpdateFirmware,admin,0,10.0.0.21,ATTACKER_TAG_533,Injected_Token,mitm_proxy,0,1,1,0,1
388,2026-01-01T15:32:00Z,CP_004,TXN_641710,superadmin,superadmin,InjectLocalAuthList,superadmin,1,192.168.1.13,VALID_RFID_4704,Backend,local,0,0,0,0,0
389,2026-01-01T05:26:00Z,CP_035,TXN_225153,user,user,StartTransaction,user,1,192.168.1.7,VALID_RFID_4118,PIN,remote_csms,0,0,0,0,0
390,2026-01-01T02:58:00Z,CP_050,AUTH_132269,guest,operator,RemoteStartTransaction,operator,0,185.143.220.9,ATTACKER_TAG_263,Spoofed_RFID,external,0,0,1,1,1
391,2026-01-01T09:57:00Z,CP_013,SES_884727,guest,guest,Authorize,guest,1,192.168.1.19,VALID_RFID_5791,PIN,remote_csms,0,0,0,0,0
392,2026-01-01T04:13:00Z,CP_021,TXN_242755,guest,guest,ChangeConfiguration,admin,0,10.0.0.23,ATTACKER_TAG_211,Injected_Token,mitm_proxy,1,0,1,0,1
393,2026-01-01T22:11:00Z,CP_003,AUTH_224962,guest,user,RemoteStartTransaction,operator,0,10.0.0.29,ATTACKER_TAG_404,Spoofed_RFID,mitm_proxy,0,0,1,1,1
394,2026-01-01T15:23:00Z,CP_015,TXN_981907,guest,guest,Authorize,guest,1,192.168.1.8,VALID_RFID_8289,Mobile_App,remote_csms,0,0,0,0,0
395,2026-01-01T02:05:00Z,CP_047,TXN_659697,guest,guest,GetDiagnostics,admin,0,185.143.220.17,ATTACKER_TAG_147,Replay_Attack,mitm_proxy,0,0,1,1,1
396,2026-01-01T13:46:00Z,CP_037,AUTH_813358,admin,admin,StartTransaction,user,1,192.168.1.21,VALID_RFID_7033,Backend,local,0,0,0,0,0
397,2026-01-01T16:51:00Z,CP_034,SES_552538,admin,guest,ModifyUserRoles,superadmin,0,185.143.220.8,ATTACKER_TAG_735,Replay_Attack,unknown,1,1,1,1,1
398,2026-01-01T17:04:00Z,CP_034,TXN_979173,user,user,StopTransaction,user,1,192.168.1.42,VALID_RFID_9068,Mobile_App,remote_csms,0,0,0,0,0
399,2026-01-01T06:15:00Z,CP_031,AUTH_349655,user,user,SendLocalList,admin,0,10.0.0.25,ATTACKER_TAG_665,Replay_Attack,external,1,0,1,1,1
400,2026-01-01T07:04:00Z,CP_010,AUTH_778311,operator,guest,InjectLocalAuthList,superadmin,0,185.143.220.14,ATTACKER_TAG_319,MITM_Attack,external,1,0,1,1,1
401,2026-01-01T12:24:00Z,CP_005,SES_185323,superadmin,superadmin,RemoteStopTransaction,operator,1,192.168.1.6,VALID_RFID_7140,PIN,remote_csms,0,0,0,0,0
402,2026-01-01T15:51:00Z,CP_046,SES_992266,guest,guest,StatusNotification,guest,1,192.168.1.3,VALID_RFID_7647,PIN,remote_csms,0,0,0,0,0
403,2026-01-01T16:22:00Z,CP_035,AUTH_451552,superadmin,user,DisableSecurityProtocol,superadmin,0,10.0.0.21,ATTACKER_TAG_397,Spoofed_RFID,unknown,1,1,1,1,1
404,2026-01-01T09:36:00Z,CP_015,TXN_797384,operator,operator,Reset,admin,0,10.0.0.18,ATTACKER_TAG_473,Injected_Token,external,0,0,1,1,1
405,2026-01-01T18:39:00Z,CP_013,AUTH_915145,user,user,Heartbeat,guest,1,192.168.1.39,VALID_RFID_9903,Backend,remote_csms,0,0,0,0,0
406,2026-01-01T16:32:00Z,CP_014,TXN_495984,superadmin,superadmin,InjectLocalAuthList,superadmin,1,192.168.1.13,VALID_RFID_4822,Mobile_App,local,0,0,0,0,0
407,2026-01-01T08:14:00Z,CP_006,TXN_763889,admin,admin,Reset,admin,1,192.168.1.11,VALID_RFID_7816,Backend,local,0,0,0,0,0
408,2026-01-01T13:41:00Z,CP_023,SES_108585,operator,user,InjectLocalAuthList,superadmin,0,10.0.0.15,ATTACKER_TAG_135,Spoofed_RFID,mitm_proxy,1,0,1,1,1
409,2026-01-01T21:51:00Z,CP_023,SES_275347,operator,operator,Heartbeat,guest,1,192.168.1.5,VALID_RFID_5248,PIN,remote_csms,0,0,0,0,0
410,2026-01-01T10:52:00Z,CP_038,TXN_916891,guest,user,SendLocalList,admin,0,10.0.0.6,ATTACKER_TAG_979,Replay_Attack,unknown,1,0,1,1,1
411,2026-01-01T17:59:00Z,CP_009,TXN_249244,operator,operator,RemoteStopTransaction,operator,1,192.168.1.43,VALID_RFID_7806,Mobile_App,remote_csms,0,0,0,0,0
412,2026-01-01T09:34:00Z,CP_008,TXN_453417,guest,guest,Authorize,guest,1,192.168.1.35,VALID_RFID_1343,Mobile_App,local,0,0,0,0,0
413,2026-01-01T13:40:00Z,CP_011,TXN_345427,operator,operator,MeterValues,user,1,192.168.1.3,VALID_RFID_7415,RFID,local,0,0,0,0,0
414,2026-01-01T08:34:00Z,CP_044,TXN_956348,superadmin,superadmin,RemoteStartTransaction,operator,1,192.168.1.19,VALID_RFID_5515,Mobile_App,remote_csms,0,0,0,0,0
415,2026-01-01T05:37:00Z,CP_006,AUTH_643887,guest,guest,Heartbeat,guest,1,192.168.1.30,VALID_RFID_7999,RFID,local,0,0,0,0,0
416,2026-01-01T01:14:00Z,CP_006,AUTH_502195,superadmin,superadmin,DeleteAllLogs,superadmin,1,192.168.1.23,VALID_RFID_4122,PIN,local,0,0,0,0,0
417,2026-01-01T21:01:00Z,CP_043,TXN_361838,operator,operator,SendLocalList,admin,0,10.0.0.6,ATTACKER_TAG_674,Injected_Token,external,0,0,1,1,1
418,2026-01-01T12:16:00Z,CP_034,SES_370923,admin,admin,StatusNotification,guest,1,192.168.1.12,VALID_RFID_7073,RFID,remote_csms,0,0,0,0,0
419,2026-01-01T07:20:00Z,CP_008,AUTH_461194,operator,operator,StatusNotification,guest,1,192.168.1.21,VALID_RFID_8532,Backend,remote_csms,0,0,0,0,0
420,2026-01-01T22:31:00Z,CP_012,AUTH_876835,user,user,Heartbeat,guest,1,192.168.1.7,VALID_RFID_2127,Backend,remote_csms,0,0,0,0,0
421,2026-01-01T00:44:00Z,CP_046,TXN_240133,superadmin,superadmin,ClearCache,admin,1,192.168.1.33,VALID_RFID_1320,Backend,local,0,0,0,0,0
422,2026-01-01T23:50:00Z,CP_005,AUTH_525338,user,user,Heartbeat,guest,1,192.168.1.7,VALID_RFID_3831,Backend,local,0,0,0,0,0
423,2026-01-01T22:39:00Z,CP_039,SES_916613,admin,admin,UnlockConnector,operator,1,192.168.1.16,VALID_RFID_4942,Backend,remote_csms,0,0,0,0,0
424,2026-01-01T20:52:00Z,CP_006,AUTH_907945,operator,operator,StartTransaction,user,1,192.168.1.7,VALID_RFID_8215,Mobile_App,local,0,0,0,0,0
425,2026-01-01T02:29:00Z,CP_002,AUTH_964907,guest,guest,Heartbeat,guest,1,192.168.1.3,VALID_RFID_2975,PIN,local,0,0,0,0,0
426,2026-01-01T20:44:00Z,CP_029,AUTH_126292,superadmin,superadmin,ClearCache,admin,1,192.168.1.33,VALID_RFID_5048,RFID,local,0,0,0,0,0
427,2026-01-01T15:02:00Z,CP_031,TXN_139823,superadmin,operator,ModifyUserRoles,superadmin,1,10.0.0.9,ATTACKER_TAG_148,MITM_Attack,external,0,1,1,0,1
428,2026-01-01T08:02:00Z,CP_004,TXN_600352,superadmin,user,SendLocalList,admin,0,10.0.0.18,ATTACKER_TAG_598,Spoofed_RFID,unknown,0,1,1,0,1
429,2026-01-01T00:57:00Z,CP_010,SES_671298,guest,operator,InjectLocalAuthList,superadmin,0,10.0.0.3,ATTACKER_TAG_898,MITM_Attack,mitm_proxy,1,0,1,1,1
430,2026-01-01T07:19:00Z,CP_042,AUTH_403949,operator,operator,GetConfiguration,operator,1,192.168.1.47,VALID_RFID_5585,Mobile_App,local,0,0,0,0,0
431,2026-01-01T21:53:00Z,CP_031,SES_704912,user,user,Heartbeat,guest,1,192.168.1.22,VALID_RFID_5274,Backend,local,0,0,0,0,0
432,2026-01-01T04:13:00Z,CP_010,SES_336708,operator,guest,ClearCache,admin,0,10.0.0.25,ATTACKER_TAG_634,Injected_Token,mitm_proxy,1,0,1,0,1
433,2026-01-01T10:09:00Z,CP_028,SES_951543,user,user,Heartbeat,guest,1,192.168.1.32,VALID_RFID_2379,Backend,local,0,0,0,0,0
434,2026-01-01T07:11:00Z,CP_034,AUTH_746499,guest,guest,FactoryReset,superadmin,1,10.0.0.29,ATTACKER_TAG_656,Injected_Token,mitm_proxy,0,0,1,1,1
435,2026-01-01T13:44:00Z,CP_035,TXN_748254,operator,operator,DeleteAllLogs,superadmin,0,185.143.220.19,ATTACKER_TAG_644,Spoofed_RFID,mitm_proxy,0,0,1,1,1
436,2026-01-01T20:51:00Z,CP_045,TXN_239605,superadmin,operator,SendLocalList,admin,0,185.143.220.5,ATTACKER_TAG_561,Injected_Token,external,0,1,1,0,1
437,2026-01-01T18:50:00Z,CP_031,SES_574160,admin,operator,DisableSecurityProtocol,superadmin,1,10.0.0.28,ATTACKER_TAG_284,Spoofed_RFID,unknown,1,1,1,1,1
438,2026-01-01T22:50:00Z,CP_017,AUTH_222985,guest,guest,Authorize,guest,1,192.168.1.28,VALID_RFID_3669,RFID,remote_csms,0,0,0,0,0
439,2026-01-01T11:07:00Z,CP_001,TXN_990162,superadmin,superadmin,ChangeConfiguration,admin,1,192.168.1.27,VALID_RFID_9955,Backend,local,0,0,0,0,0
440,2026-01-01T07:17:00Z,CP_027,SES_269177,superadmin,superadmin,UpdateFirmware,admin,1,192.168.1.2,VALID_RFID_8906,RFID,remote_csms,0,0,0,0,0
441,2026-01-01T23:17:00Z,CP_015,SES_584397,admin,user,ModifyUserRoles,superadmin,0,10.0.0.17,ATTACKER_TAG_427,Replay_Attack,unknown,0,1,1,0,1
442,2026-01-01T07:21:00Z,CP_046,SES_322145,admin,admin,StatusNotification,guest,1,192.168.1.11,VALID_RFID_4345,Backend,remote_csms,0,0,0,0,0
443,2026-01-01T01:33:00Z,CP_046,TXN_650640,user,user,ChangeConfiguration,admin,1,10.0.0.25,ATTACKER_TAG_986,Injected_Token,unknown,0,0,1,1,1
444,2026-01-01T00:41:00Z,CP_021,TXN_237419,operator,operator,StatusNotification,guest,1,192.168.1.41,VALID_RFID_1176,Backend,local,0,0,0,0,0
445,2026-01-01T09:55:00Z,CP_008,SES_684104,operator,operator,StopTransaction,user,1,192.168.1.43,VALID_RFID_7608,RFID,local,0,0,0,0,0
446,2026-01-01T16:09:00Z,CP_024,TXN_258340,admin,admin,ChangeConfiguration,admin,1,192.168.1.41,VALID_RFID_1795,Backend,local,0,0,0,0,0
447,2026-01-01T15:12:00Z,CP_007,AUTH_863223,operator,user,SendLocalList,admin,0,10.0.0.10,ATTACKER_TAG_416,Replay_Attack,mitm_proxy,1,0,1,1,1
448,2026-01-01T09:27:00Z,CP_014,TXN_212085,guest,operator,UnlockConnector,operator,1,10.0.0.11,ATTACKER_TAG_380,Injected_Token,unknown,0,0,1,1,1
449,2026-01-01T18:53:00Z,CP_003,AUTH_190395,admin,admin,UnlockConnector,operator,1,192.168.1.32,VALID_RFID_9817,Backend,remote_csms,0,0,0,0,0
450,2026-01-01T20:40:00Z,CP_018,AUTH_479445,operator,operator,Heartbeat,guest,1,192.168.1.32,VALID_RFID_7005,RFID,local,0,0,0,0,0
451,2026-01-01T17:35:00Z,CP_040,TXN_899995,guest,user,ClearCache,admin,0,185.143.220.3,ATTACKER_TAG_952,Spoofed_RFID,mitm_proxy,1,0,1,0,1
452,2026-01-01T00:14:00Z,CP_004,TXN_691598,admin,admin,SendLocalList,admin,1,192.168.1.11,VALID_RFID_3497,Mobile_App,remote_csms,0,0,0,0,0
453,2026-01-01T16:01:00Z,CP_033,TXN_821449,user,user,StatusNotification,guest,1,192.168.1.26,VALID_RFID_6407,Backend,remote_csms,0,0,0,0,0
454,2026-01-01T17:58:00Z,CP_028,AUTH_688535,operator,operator,InjectLocalAuthList,superadmin,0,10.0.0.23,ATTACKER_TAG_503,Injected_Token,unknown,1,0,1,1,1
455,2026-01-01T08:33:00Z,CP_037,SES_740005,operator,operator,MeterValues,user,1,192.168.1.29,VALID_RFID_3667,RFID,remote_csms,0,0,0,0,0
456,2026-01-01T18:22:00Z,CP_038,SES_247043,admin,admin,StartTransaction,user,1,192.168.1.24,VALID_RFID_8542,RFID,local,0,0,0,0,0
457,2026-01-01T06:36:00Z,CP_007,TXN_711641,operator,operator,Heartbeat,guest,1,192.168.1.46,VALID_RFID_7259,PIN,remote_csms,0,0,0,0,0
458,2026-01-01T06:41:00Z,CP_029,TXN_264231,admin,admin,Authorize,guest,1,192.168.1.45,VALID_RFID_7858,PIN,local,0,0,0,0,0
459,2026-01-01T21:31:00Z,CP_017,SES_540289,superadmin,superadmin,UpdateFirmware,admin,1,192.168.1.16,VALID_RFID_2471,RFID,local,0,0,0,0,0
460,2026-01-01T17:29:00Z,CP_011,TXN_520766,admin,admin,RemoteStopTransaction,operator,1,192.168.1.27,VALID_RFID_1578,RFID,local,0,0,0,0,0
461,2026-01-01T01:11:00Z,CP_030,TXN_373077,guest,guest,Authorize,guest,1,192.168.1.25,VALID_RFID_2390,Mobile_App,local,0,0,0,0,0
462,2026-01-01T13:14:00Z,CP_014,AUTH_619014,operator,operator,Heartbeat,guest,1,192.168.1.31,VALID_RFID_8540,Mobile_App,local,0,0,0,0,0
463,2026-01-01T19:25:00Z,CP_050,SES_538160,admin,admin,ClearCache,admin,1,192.168.1.12,VALID_RFID_1307,Mobile_App,remote_csms,0,0,0,0,0
464,2026-01-01T16:54:00Z,CP_030,SES_717511,guest,guest,Heartbeat,guest,1,192.168.1.16,VALID_RFID_4211,Mobile_App,remote_csms,0,0,0,0,0
465,2026-01-01T07:03:00Z,CP_029,TXN_173908,superadmin,superadmin,InjectLocalAuthList,superadmin,1,192.168.1.28,VALID_RFID_5166,Mobile_App,local,0,0,0,0,0
466,2026-01-01T12:11:00Z,CP_036,SES_645267,operator,operator,UpdateFirmware,admin,0,10.0.0.4,ATTACKER_TAG_712,Injected_Token,mitm_proxy,0,0,1,1,1
467,2026-01-01T06:25:00Z,CP_026,TXN_260188,user,user,InjectLocalAuthList,superadmin,0,185.143.220.16,ATTACKER_TAG_742,Spoofed_RFID,external,1,0,1,1,1
468,2026-01-01T07:59:00Z,CP_024,AUTH_362295,user,user,Heartbeat,guest,1,192.168.1.35,VALID_RFID_1026,RFID,local,0,0,0,0,0
469,2026-01-01T11:49:00Z,CP_024,SES_997459,admin,operator,DisableSecurityProtocol,superadmin,0,185.143.220.11,ATTACKER_TAG_347,Replay_Attack,external,0,1,1,1,1
470,2026-01-01T22:55:00Z,CP_045,TXN_662598,admin,admin,ChangeAvailability,operator,1,192.168.1.38,VALID_RFID_2247,Backend,remote_csms,0,0,0,0,0
471,2026-01-01T06:39:00Z,CP_020,AUTH_486494,operator,operator,InjectLocalAuthList,superadmin,0,10.0.0.12,ATTACKER_TAG_353,Injected_Token,external,1,0,1,1,1
472,2026-01-01T19:44:00Z,CP_044,TXN_933143,operator,operator,UpdateFirmware,admin,1,10.0.0.10,ATTACKER_TAG_810,Spoofed_RFID,external,0,0,1,1,1
473,2026-01-01T18:32:00Z,CP_030,AUTH_885018,superadmin,superadmin,MeterValues,user,1,192.168.1.44,VALID_RFID_1609,RFID,remote_csms,0,0,0,0,0
474,2026-01-01T18:55:00Z,CP_012,TXN_885737,operator,operator,Heartbeat,guest,1,192.168.1.24,VALID_RFID_8219,Backend,local,0,0,0,0,0
